hour_start_iso,hour_start_ms,open,high,low,close,volume,trades_count,vwap
2025-03-24T14:00:00+00:00,1742824800000,17.209,17.347,16.761,16.903,542977.58,,
2025-03-24T15:00:00+00:00,1742828400000,16.903,16.996,16.703,16.935,257090.27,,
2025-03-24T16:00:00+00:00,1742832000000,16.938,17.111,16.577,16.631,299098.58,,
2025-03-24T17:00:00+00:00,1742835600000,16.636,17.089,16.622,17.043,149992.5,,
2025-03-24T18:00:00+00:00,1742839200000,17.043,17.15,16.785,17.146,109520.71,,
2025-03-24T19:00:00+00:00,1742842800000,17.15,17.18,16.9,17.037,116575.14,,
2025-03-24T20:00:00+00:00,1742846400000,17.036,17.083,16.724,16.838,179752.2,,
2025-03-24T21:00:00+00:00,1742850000000,16.838,17.171,16.755,16.868,182488.38,,
2025-03-24T22:00:00+00:00,1742853600000,16.867,16.887,16.476,16.536,158586.01,,
2025-03-24T23:00:00+00:00,1742857200000,16.536,16.775,16.362,16.762,95603.98,,
2025-03-25T00:00:00+00:00,1742860800000,16.772,16.992,16.496,16.935,150929.85,,
2025-03-25T01:00:00+00:00,1742864400000,16.947,17.0,16.527,16.602,94455.69,,
2025-03-25T02:00:00+00:00,1742868000000,16.607,16.707,16.479,16.484,62582.74,,
2025-03-25T03:00:00+00:00,1742871600000,16.49,16.53,16.115,16.125,168710.32,,
2025-03-25T04:00:00+00:00,1742875200000,16.124,16.218,16.061,16.064,138882.43,,
2025-03-25T05:00:00+00:00,1742878800000,16.069,16.156,15.898,16.055,148708.71,,
2025-03-25T06:00:00+00:00,1742882400000,16.06,16.237,15.95,15.951,111290.21,,
2025-03-25T07:00:00+00:00,1742886000000,15.959,16.262,15.95,16.198,115014.89,,
2025-03-25T08:00:00+00:00,1742889600000,16.201,16.311,16.126,16.262,76665.64,,
2025-03-25T09:00:00+00:00,1742893200000,16.27,16.391,16.208,16.371,50440.53,,
2025-03-25T10:00:00+00:00,1742896800000,16.365,16.539,16.251,16.538,97829.41,,
2025-03-25T11:00:00+00:00,1742900400000,16.537,16.572,16.389,16.505,77704.72,,
2025-03-25T12:00:00+00:00,1742904000000,16.51,16.65,16.473,16.552,115537.63,,
2025-03-25T13:00:00+00:00,1742907600000,16.553,16.8,16.414,16.546,185780.31,,
2025-03-25T14:00:00+00:00,1742911200000,16.547,16.851,16.465,16.809,151882.99,,
2025-03-25T15:00:00+00:00,1742914800000,16.808,16.868,16.411,16.427,279345.38,,
2025-03-25T16:00:00+00:00,1742918400000,16.427,16.493,16.142,16.204,239990.44,,
2025-03-25T17:00:00+00:00,1742922000000,16.208,16.408,16.091,16.094,187747.51,,
2025-03-25T18:00:00+00:00,1742925600000,16.091,16.246,15.979,16.091,133813.1,,
2025-03-25T19:00:00+00:00,1742929200000,16.083,16.289,16.021,16.267,92204.83,,
2025-03-25T20:00:00+00:00,1742932800000,16.267,16.466,16.135,16.135,152572.06,,
2025-03-25T21:00:00+00:00,1742936400000,16.151,16.374,16.011,16.017,110428.76,,
2025-03-25T22:00:00+00:00,1742940000000,16.014,16.108,15.95,15.977,83261.03,,
2025-03-25T23:00:00+00:00,1742943600000,15.982,16.061,15.95,16.031,107656.21,,
2025-03-26T00:00:00+00:00,1742947200000,16.036,16.26,15.95,16.187,184607.51,,
2025-03-26T01:00:00+00:00,1742950800000,16.193,16.458,16.02,16.223,275636.3,,
2025-03-26T02:00:00+00:00,1742954400000,16.215,16.222,15.95,15.973,114763.2,,
2025-03-26T03:00:00+00:00,1742958000000,15.965,16.012,15.626,15.697,231610.79,,
2025-03-26T04:00:00+00:00,1742961600000,15.691,15.845,15.6,15.698,195353.57,,
2025-03-26T05:00:00+00:00,1742965200000,15.706,15.749,15.504,15.702,114007.08,,
2025-03-26T06:00:00+00:00,1742968800000,15.701,16.0,15.683,15.933,277629.65,,
2025-03-26T07:00:00+00:00,1742972400000,15.934,16.094,15.845,16.058,151980.18,,
2025-03-26T08:00:00+00:00,1742976000000,16.06,16.167,15.967,16.041,95524.8,,
2025-03-26T09:00:00+00:00,1742979600000,16.044,16.111,15.91,16.084,78065.24,,
2025-03-26T10:00:00+00:00,1742983200000,16.083,16.301,16.058,16.254,107172.28,,
2025-03-26T11:00:00+00:00,1742986800000,16.251,16.301,16.181,16.206,68671.09,,
2025-03-26T12:00:00+00:00,1742990400000,16.211,16.261,15.901,16.068,191828.87,,
2025-03-26T13:00:00+00:00,1742994000000,16.068,16.11,12.8,13.509,2918489.5,,
2025-03-26T14:00:00+00:00,1742997600000,13.509,14.596,12.727,12.827,5504602.2199999997,,
2025-03-26T15:00:00+00:00,1743001200000,12.826,15.211,12.3,14.465,7748631.8300000001,,
2025-03-26T16:00:00+00:00,1743004800000,14.463,15.044,14.043,14.479,1665108.6399999999,,
2025-03-26T17:00:00+00:00,1743008400000,14.483,14.657,13.992,14.138,730099.01,,
2025-03-26T18:00:00+00:00,1743012000000,14.148,14.227,13.653,13.661,667519.39,,
2025-03-26T19:00:00+00:00,1743015600000,13.662,14.002,13.48,13.933,585777.48,,
2025-03-26T20:00:00+00:00,1743019200000,13.933,14.509,13.925,14.276,454495.53,,
2025-03-26T21:00:00+00:00,1743022800000,14.276,14.366,13.749,13.981,370589.94,,
2025-03-26T22:00:00+00:00,1743026400000,13.983,14.012,13.628,13.661,262576.24,,
2025-03-26T23:00:00+00:00,1743030000000,13.675,14.16,13.633,14.061,219845.39,,
2025-03-27T00:00:00+00:00,1743033600000,14.06,14.342,13.967,14.333,125406.51,,
2025-03-27T01:00:00+00:00,1743037200000,14.335,14.727,14.324,14.543,362612.11,,
2025-03-27T02:00:00+00:00,1743040800000,14.543,14.958,14.513,14.897,182811.31,,
2025-03-27T03:00:00+00:00,1743044400000,14.901,14.952,14.644,14.729,161462.25,,
2025-03-27T04:00:00+00:00,1743048000000,14.729,14.831,14.429,14.457,93373.51,,
2025-03-27T05:00:00+00:00,1743051600000,14.463,14.546,14.365,14.396,96554.61,,
2025-03-27T06:00:00+00:00,1743055200000,14.397,14.65,14.397,14.547,62833.07,,
2025-03-27T07:00:00+00:00,1743058800000,14.549,14.684,14.316,14.446,125783.08,,
2025-03-27T08:00:00+00:00,1743062400000,14.452,14.539,14.294,14.49,152310.19,,
2025-03-27T09:00:00+00:00,1743066000000,14.491,14.604,14.397,14.466,98495.6,,
2025-03-27T10:00:00+00:00,1743069600000,14.466,14.79,14.458,14.516,177109.55,,
2025-03-27T11:00:00+00:00,1743073200000,14.512,14.627,14.261,14.437,153611.99,,
2025-03-27T12:00:00+00:00,1743076800000,14.431,14.61,14.392,14.476,130671.48,,
2025-03-27T13:00:00+00:00,1743080400000,14.48,14.514,14.0,14.245,328678.21,,
2025-03-27T14:00:00+00:00,1743084000000,14.254,14.676,14.11,14.64,307268.01,,
2025-03-27T15:00:00+00:00,1743087600000,14.642,14.651,14.351,14.397,155662.27,,
2025-03-27T16:00:00+00:00,1743091200000,14.389,14.586,14.333,14.367,122795.38,,
2025-03-27T17:00:00+00:00,1743094800000,14.362,14.451,14.26,14.263,86755.37,,
2025-03-27T18:00:00+00:00,1743098400000,14.26,14.586,14.252,14.487,176131.83,,
2025-03-27T19:00:00+00:00,1743102000000,14.487,14.583,14.381,14.397,61588.55,,
2025-03-27T20:00:00+00:00,1743105600000,14.402,14.83,14.372,14.805,66967.3,,
2025-03-27T21:00:00+00:00,1743109200000,14.805,15.095,14.708,15.083,380759.39,,
2025-03-27T22:00:00+00:00,1743112800000,15.083,15.115,14.786,14.786,310059.26,,
2025-03-27T23:00:00+00:00,1743116400000,14.787,14.944,14.564,14.586,152062.96,,
2025-03-28T00:00:00+00:00,1743120000000,14.592,14.822,14.473,14.807,93606.13,,
2025-03-28T01:00:00+00:00,1743123600000,14.808,14.851,14.718,14.798,97659.02,,
2025-03-28T02:00:00+00:00,1743127200000,14.801,14.893,14.532,14.546,50471.33,,
2025-03-28T03:00:00+00:00,1743130800000,14.545,14.561,14.367,14.4,98172.76,,
2025-03-28T04:00:00+00:00,1743134400000,14.403,14.475,14.059,14.192,186651.18,,
2025-03-28T05:00:00+00:00,1743138000000,14.191,14.2,13.881,13.99,226402.97,,
2025-03-28T06:00:00+00:00,1743141600000,13.99,14.062,13.6,13.677,298081.51,,
2025-03-28T07:00:00+00:00,1743145200000,13.676,13.834,13.511,13.629,135850.54,,
2025-03-28T08:00:00+00:00,1743148800000,13.61,13.782,13.502,13.619,112545.81,,
2025-03-28T09:00:00+00:00,1743152400000,13.615,13.645,13.5,13.62,153996.41,,
2025-03-28T10:00:00+00:00,1743156000000,13.619,13.785,13.531,13.578,106320.57,,
2025-03-28T11:00:00+00:00,1743159600000,13.576,13.962,13.523,13.944,197019.57,,
2025-03-28T12:00:00+00:00,1743163200000,13.943,14.008,13.666,13.714,128274.1,,
2025-03-28T13:00:00+00:00,1743166800000,13.717,13.906,13.661,13.682,157141.43,,
2025-03-28T14:00:00+00:00,1743170400000,13.683,13.737,13.447,13.651,431708.22,,
2025-03-28T15:00:00+00:00,1743174000000,13.655,13.89,13.527,13.707,211781.09,,
2025-03-28T16:00:00+00:00,1743177600000,13.711,13.78,13.496,13.509,294214.97,,
2025-03-28T17:00:00+00:00,1743181200000,13.509,13.611,13.391,13.518,243764.9,,
2025-03-28T18:00:00+00:00,1743184800000,13.518,13.68,13.396,13.518,368334.11,,
2025-03-28T19:00:00+00:00,1743188400000,13.518,13.531,13.05,13.298,554112.42,,
2025-03-28T20:00:00+00:00,1743192000000,13.3,13.439,13.201,13.234,139146.67,,
2025-03-28T21:00:00+00:00,1743195600000,13.241,13.308,13.021,13.037,187700.56,,
2025-03-28T22:00:00+00:00,1743199200000,13.027,13.305,13.012,13.291,124271.47,,
2025-03-28T23:00:00+00:00,1743202800000,13.286,13.409,13.177,13.389,90932.34,,
2025-03-29T00:00:00+00:00,1743206400000,13.391,13.591,13.337,13.476,194639.57,,
2025-03-29T01:00:00+00:00,1743210000000,13.468,13.529,13.361,13.389,111867.78,,
2025-03-29T02:00:00+00:00,1743213600000,13.384,13.487,13.102,13.121,195245.17,,
2025-03-29T03:00:00+00:00,1743217200000,13.121,13.242,13.028,13.14,92762.51,,
2025-03-29T04:00:00+00:00,1743220800000,13.131,13.195,12.94,13.014,154980.14,,
2025-03-29T05:00:00+00:00,1743224400000,13.015,13.069,12.864,13.043,323743.36,,
2025-03-29T06:00:00+00:00,1743228000000,13.036,13.044,12.867,12.875,110032.69,,
2025-03-29T07:00:00+00:00,1743231600000,12.875,12.899,12.544,12.724,486712.31,,
2025-03-29T08:00:00+00:00,1743235200000,12.725,12.915,12.685,12.833,73455.49,,
2025-03-29T09:00:00+00:00,1743238800000,12.833,12.87,12.539,12.638,221116.11,,
2025-03-29T10:00:00+00:00,1743242400000,12.635,12.787,12.53,12.563,210184.26,,
2025-03-29T11:00:00+00:00,1743246000000,12.565,12.648,12.361,12.529,318772.41,,
2025-03-29T12:00:00+00:00,1743249600000,12.53,12.77,12.501,12.743,102571.84,,
2025-03-29T13:00:00+00:00,1743253200000,12.744,12.959,12.728,12.85,103418.78,,
2025-03-29T14:00:00+00:00,1743256800000,12.85,12.966,12.78,12.955,87428.17,,
2025-03-29T15:00:00+00:00,1743260400000,12.955,12.989,12.829,12.973,184099.61,,
2025-03-29T16:00:00+00:00,1743264000000,12.973,13.071,12.647,12.684,190557.35,,
2025-03-29T17:00:00+00:00,1743267600000,12.683,12.879,12.449,12.681,203414.29,,
2025-03-29T18:00:00+00:00,1743271200000,12.68,12.905,12.603,12.789,169188.47,,
2025-03-29T19:00:00+00:00,1743274800000,12.791,12.938,12.63,12.78,117214.53,,
2025-03-29T20:00:00+00:00,1743278400000,12.782,12.814,12.509,12.563,140697.61,,
2025-03-29T21:00:00+00:00,1743282000000,12.56,12.711,12.502,12.621,103004.55,,
2025-03-29T22:00:00+00:00,1743285600000,12.627,12.645,12.486,12.612,107126.85,,
2025-03-29T23:00:00+00:00,1743289200000,12.608,12.811,12.585,12.799,26414.07,,
2025-03-30T00:00:00+00:00,1743292800000,12.8,12.855,12.594,12.847,95561.68,,
2025-03-30T01:00:00+00:00,1743296400000,12.842,12.936,12.671,12.766,95886.21,,
2025-03-30T02:00:00+00:00,1743300000000,12.768,12.968,12.756,12.887,66698.69,,
2025-03-30T03:00:00+00:00,1743303600000,12.889,12.944,12.791,12.823,40791.79,,
2025-03-30T04:00:00+00:00,1743307200000,12.815,12.998,12.799,12.95,36469.7,,
2025-03-30T05:00:00+00:00,1743310800000,12.95,12.959,12.791,12.791,33492.7,,
2025-03-30T06:00:00+00:00,1743314400000,12.796,12.802,12.667,12.689,46600.29,,
2025-03-30T07:00:00+00:00,1743318000000,12.693,12.739,12.524,12.54,59176.04,,
2025-03-30T08:00:00+00:00,1743321600000,12.538,12.673,12.53,12.633,37277.85,,
2025-03-30T09:00:00+00:00,1743325200000,12.633,12.644,12.521,12.53,47931.38,,
2025-03-30T10:00:00+00:00,1743328800000,12.53,12.613,12.239,12.481,231817.76,,
2025-03-30T11:00:00+00:00,1743332400000,12.483,12.662,12.446,12.597,64417.71,,
2025-03-30T12:00:00+00:00,1743336000000,12.597,12.709,12.541,12.692,58399.11,,
2025-03-30T13:00:00+00:00,1743339600000,12.696,12.706,12.444,12.45,118220.42,,
2025-03-30T14:00:00+00:00,1743343200000,12.45,12.579,12.348,12.579,135227.97,,
2025-03-30T15:00:00+00:00,1743346800000,12.574,12.648,12.46,12.524,134793.11,,
2025-03-30T16:00:00+00:00,1743350400000,12.517,12.687,12.445,12.45,123713.63,,
2025-03-30T17:00:00+00:00,1743354000000,12.45,12.511,12.3,12.488,101772.35,,
2025-03-30T18:00:00+00:00,1743357600000,12.488,12.752,12.488,12.71,170809.59,,
2025-03-30T19:00:00+00:00,1743361200000,12.719,12.768,12.559,12.569,41649.4,,
2025-03-30T20:00:00+00:00,1743364800000,12.569,12.606,12.488,12.52,111077.5,,
2025-03-30T21:00:00+00:00,1743368400000,12.519,12.542,12.427,12.448,80392.05,,
2025-03-30T22:00:00+00:00,1743372000000,12.443,12.58,12.201,12.48,251821.83,,
2025-03-30T23:00:00+00:00,1743375600000,12.478,12.527,12.362,12.477,69604.35,,
2025-03-31T00:00:00+00:00,1743379200000,12.484,12.507,12.2,12.295,124895.14,,
2025-03-31T01:00:00+00:00,1743382800000,12.295,12.6,12.273,12.58,173962.91,,
2025-03-31T02:00:00+00:00,1743386400000,12.586,12.623,12.45,12.535,152785.0,,
2025-03-31T03:00:00+00:00,1743390000000,12.535,12.606,12.307,12.36,105597.01,,
2025-03-31T04:00:00+00:00,1743393600000,12.354,12.468,12.27,12.462,81693.66,,
2025-03-31T05:00:00+00:00,1743397200000,12.457,12.61,12.444,12.555,84393.36,,
2025-03-31T06:00:00+00:00,1743400800000,12.559,12.609,12.42,12.604,57005.52,,
2025-03-31T07:00:00+00:00,1743404400000,12.606,12.641,12.418,12.484,53952.78,,
2025-03-31T08:00:00+00:00,1743408000000,12.481,12.742,12.477,12.699,121391.6,,
2025-03-31T09:00:00+00:00,1743411600000,12.695,12.756,12.45,12.55,159274.61,,
2025-03-31T10:00:00+00:00,1743415200000,12.542,12.943,12.538,12.821,191073.09,,
2025-03-31T11:00:00+00:00,1743418800000,12.823,12.849,12.662,12.75,108164.07,,
2025-03-31T12:00:00+00:00,1743422400000,12.751,12.776,12.478,12.697,175266.8,,
2025-03-31T13:00:00+00:00,1743426000000,12.709,12.806,12.408,12.597,295772.24,,
2025-03-31T14:00:00+00:00,1743429600000,12.596,13.003,12.584,12.905,281308.6,,
2025-03-31T15:00:00+00:00,1743433200000,12.905,13.359,12.905,13.1,364808.11,,
2025-03-31T16:00:00+00:00,1743436800000,13.101,13.323,13.1,13.229,243874.59,,
2025-03-31T17:00:00+00:00,1743440400000,13.229,13.725,13.163,13.163,338838.35,,
2025-03-31T18:00:00+00:00,1743444000000,13.165,13.4,13.155,13.365,203904.48,,
2025-03-31T19:00:00+00:00,1743447600000,13.369,13.39,13.076,13.088,158131.34,,
2025-03-31T20:00:00+00:00,1743451200000,13.09,13.208,12.997,13.029,129554.66,,
2025-03-31T21:00:00+00:00,1743454800000,13.031,13.154,12.991,13.062,93047.13,,
2025-03-31T22:00:00+00:00,1743458400000,13.055,13.058,12.928,13.05,70237.72,,
2025-03-31T23:00:00+00:00,1743462000000,13.051,13.052,12.943,12.987,69650.88,,
2025-04-01T00:00:00+00:00,1743465600000,12.989,13.114,12.947,13.004,73589.04,,
2025-04-01T01:00:00+00:00,1743469200000,12.998,13.04,12.934,13.039,56111.87,,
2025-04-01T02:00:00+00:00,1743472800000,13.038,13.513,13.024,13.499,163864.74,,
2025-04-01T03:00:00+00:00,1743476400000,13.5,13.641,13.496,13.562,94705.72,,
2025-04-01T04:00:00+00:00,1743480000000,13.564,13.766,13.479,13.643,160186.99,,
2025-04-01T05:00:00+00:00,1743483600000,13.643,13.78,13.557,13.571,65974.52,,
2025-04-01T06:00:00+00:00,1743487200000,13.575,13.579,13.369,13.469,67873.67,,
2025-04-01T07:00:00+00:00,1743490800000,13.472,13.524,13.337,13.469,117667.02,,
2025-04-01T08:00:00+00:00,1743494400000,13.469,13.884,13.456,13.735,322627.02,,
2025-04-01T09:00:00+00:00,1743498000000,13.738,14.003,13.667,13.803,151514.49,,
2025-04-01T10:00:00+00:00,1743501600000,13.81,13.9,13.544,13.577,121834.94,,
2025-04-01T11:00:00+00:00,1743505200000,13.583,13.632,13.392,13.49,156618.86,,
2025-04-01T12:00:00+00:00,1743508800000,13.49,13.561,13.384,13.51,52287.11,,
2025-04-01T13:00:00+00:00,1743512400000,13.514,13.533,13.268,13.504,96783.43,,
2025-04-01T14:00:00+00:00,1743516000000,13.493,13.499,13.093,13.423,249584.31,,
2025-04-01T15:00:00+00:00,1743519600000,13.42,13.975,13.414,13.807,364759.72,,
2025-04-01T16:00:00+00:00,1743523200000,13.804,13.893,13.484,13.574,255673.64,,
2025-04-01T17:00:00+00:00,1743526800000,13.577,13.577,13.383,13.425,101824.49,,
2025-04-01T18:00:00+00:00,1743530400000,13.424,13.433,13.13,13.25,210929.48,,
2025-04-01T19:00:00+00:00,1743534000000,13.25,13.29,13.048,13.246,170284.61,,
2025-04-01T20:00:00+00:00,1743537600000,13.248,13.47,13.093,13.424,176833.2,,
2025-04-01T21:00:00+00:00,1743541200000,13.432,13.479,13.243,13.243,100776.63,,
2025-04-01T22:00:00+00:00,1743544800000,13.244,13.377,13.206,13.314,51600.64,,
2025-04-01T23:00:00+00:00,1743548400000,13.312,13.417,13.182,13.324,66379.53,,
2025-04-02T00:00:00+00:00,1743552000000,13.323,13.37,13.071,13.086,103052.0,,
2025-04-02T01:00:00+00:00,1743555600000,13.087,13.25,13.046,13.21,67992.95,,
2025-04-02T02:00:00+00:00,1743559200000,13.213,13.235,13.023,13.145,74205.81,,
2025-04-02T03:00:00+00:00,1743562800000,13.145,13.244,13.142,13.174,43144.58,,
2025-04-02T04:00:00+00:00,1743566400000,13.172,13.287,13.141,13.252,57692.07,,
2025-04-02T05:00:00+00:00,1743570000000,13.256,13.258,13.027,13.031,77035.24,,
2025-04-02T06:00:00+00:00,1743573600000,13.031,13.079,12.929,12.962,136908.46,,
2025-04-02T07:00:00+00:00,1743577200000,12.961,13.218,12.952,13.187,121491.14,,
2025-04-02T08:00:00+00:00,1743580800000,13.186,13.459,13.141,13.414,195161.74,,
2025-04-02T09:00:00+00:00,1743584400000,13.413,13.608,13.398,13.481,90813.38,,
2025-04-02T10:00:00+00:00,1743588000000,13.487,13.617,13.427,13.51,84428.77,,
2025-04-02T11:00:00+00:00,1743591600000,13.507,13.758,13.465,13.691,96540.96,,
2025-04-02T12:00:00+00:00,1743595200000,13.699,13.735,13.5,13.508,92339.52,,
2025-04-02T13:00:00+00:00,1743598800000,13.518,13.721,13.182,13.473,326071.74,,
2025-04-02T14:00:00+00:00,1743602400000,13.471,13.573,13.403,13.503,153886.27,,
2025-04-02T15:00:00+00:00,1743606000000,13.503,14.439,13.485,14.238,771766.72,,
2025-04-02T16:00:00+00:00,1743609600000,14.24,14.282,13.937,14.086,256509.83,,
2025-04-02T17:00:00+00:00,1743613200000,14.092,14.131,13.687,13.812,232292.75,,
2025-04-02T18:00:00+00:00,1743616800000,13.81,13.914,13.667,13.701,161837.64,,
2025-04-02T19:00:00+00:00,1743620400000,13.698,13.768,13.504,13.752,163331.09,,
2025-04-02T20:00:00+00:00,1743624000000,13.746,14.234,13.245,13.292,1143306.9199999999,,
2025-04-02T21:00:00+00:00,1743627600000,13.292,13.311,12.621,12.8,847817.84,,
2025-04-02T22:00:00+00:00,1743631200000,12.797,12.805,12.1,12.104,1274446.1000000001,,
2025-04-02T23:00:00+00:00,1743634800000,12.109,12.186,11.682,11.769,1048283.4300000001,,
2025-04-03T00:00:00+00:00,1743638400000,11.759,12.384,11.653,12.212,786614.0699999999,,
2025-04-03T01:00:00+00:00,1743642000000,12.212,12.542,12.15,12.472,295385.87,,
2025-04-03T02:00:00+00:00,1743645600000,12.463,12.609,12.276,12.53,270151.96,,
2025-04-03T03:00:00+00:00,1743649200000,12.527,12.546,12.35,12.399,78846.88,,
2025-04-03T04:00:00+00:00,1743652800000,12.4,12.614,12.376,12.574,82479.22,,
2025-04-03T05:00:00+00:00,1743656400000,12.574,12.617,12.381,12.383,82465.78,,
2025-04-03T06:00:00+00:00,1743660000000,12.383,12.383,11.959,12.03,412630.26,,
2025-04-03T07:00:00+00:00,1743663600000,12.035,12.086,11.75,11.938,350856.77,,
2025-04-03T08:00:00+00:00,1743667200000,11.94,12.044,11.885,11.958,117217.34,,
2025-04-03T09:00:00+00:00,1743670800000,11.96,11.974,11.627,11.701,294339.85,,
2025-04-03T10:00:00+00:00,1743674400000,11.702,11.733,11.317,11.429,704900.29,,
2025-04-03T11:00:00+00:00,1743678000000,11.437,11.554,11.17,11.266,602488.48,,
2025-04-03T12:00:00+00:00,1743681600000,11.257,11.446,11.11,11.148,533972.29,,
2025-04-03T13:00:00+00:00,1743685200000,11.144,11.504,11.053,11.325,1000814.3100000001,,
2025-04-03T14:00:00+00:00,1743688800000,11.325,11.337,11.01,11.179,621015.22,,
2025-04-03T15:00:00+00:00,1743692400000,11.182,11.484,11.069,11.482,361205.67,,
2025-04-03T16:00:00+00:00,1743696000000,11.482,11.514,11.326,11.449,342006.44,,
2025-04-03T17:00:00+00:00,1743699600000,11.45,11.532,11.324,11.432,149868.96,,
2025-04-03T18:00:00+00:00,1743703200000,11.433,11.606,11.259,11.514,188040.83,,
2025-04-03T19:00:00+00:00,1743706800000,11.514,11.572,11.223,11.5,329098.4,,
2025-04-03T20:00:00+00:00,1743710400000,11.502,11.656,11.4,11.655,318782.67,,
2025-04-03T21:00:00+00:00,1743714000000,11.656,11.869,11.647,11.862,172903.24,,
2025-04-03T22:00:00+00:00,1743717600000,11.866,11.866,11.54,11.691,203715.56,,
2025-04-03T23:00:00+00:00,1743721200000,11.698,11.864,11.57,11.697,103015.97,,
2025-04-04T00:00:00+00:00,1743724800000,11.699,11.915,11.699,11.891,174254.65,,
2025-04-04T01:00:00+00:00,1743728400000,11.892,11.976,11.724,11.729,127863.55,,
2025-04-04T02:00:00+00:00,1743732000000,11.734,11.874,11.663,11.719,175679.89,,
2025-04-04T03:00:00+00:00,1743735600000,11.723,11.773,11.605,11.773,145071.68,,
2025-04-04T04:00:00+00:00,1743739200000,11.772,11.781,11.501,11.525,104542.07,,
2025-04-04T05:00:00+00:00,1743742800000,11.526,11.718,11.494,11.589,174258.58,,
2025-04-04T06:00:00+00:00,1743746400000,11.589,11.614,11.483,11.495,123707.84,,
2025-04-04T07:00:00+00:00,1743750000000,11.494,11.871,11.447,11.827,263114.82,,
2025-04-04T08:00:00+00:00,1743753600000,11.83,11.972,11.729,11.913,169165.69,,
2025-04-04T09:00:00+00:00,1743757200000,11.911,12.018,11.78,11.983,131073.12,,
2025-04-04T10:00:00+00:00,1743760800000,11.987,12.064,11.277,11.302,559808.27,,
2025-04-04T11:00:00+00:00,1743764400000,11.305,11.392,11.061,11.314,487717.07,,
2025-04-04T12:00:00+00:00,1743768000000,11.314,11.437,11.01,11.358,423868.59,,
2025-04-04T13:00:00+00:00,1743771600000,11.357,11.857,11.347,11.788,788257.89,,
2025-04-04T14:00:00+00:00,1743775200000,11.788,11.803,11.264,11.592,465012.41,,
2025-04-04T15:00:00+00:00,1743778800000,11.588,11.752,11.293,11.451,644971.52,,
2025-04-04T16:00:00+00:00,1743782400000,11.451,11.647,11.41,11.603,306341.18,,
2025-04-04T17:00:00+00:00,1743786000000,11.603,12.157,11.603,12.156,736853.6800000001,,
2025-04-04T18:00:00+00:00,1743789600000,12.156,12.159,11.727,11.952,453687.39,,
2025-04-04T19:00:00+00:00,1743793200000,11.955,12.124,11.666,12.118,285448.17,,
2025-04-04T20:00:00+00:00,1743796800000,12.123,12.366,11.848,12.196,424838.44,,
2025-04-04T21:00:00+00:00,1743800400000,12.202,12.36,12.117,12.186,169348.51,,
2025-04-04T22:00:00+00:00,1743804000000,12.186,12.367,12.114,12.142,227404.28,,
2025-04-04T23:00:00+00:00,1743807600000,12.142,12.16,11.833,11.867,266439.32,,
2025-04-05T00:00:00+00:00,1743811200000,11.869,12.065,11.817,12.016,86124.37,,
2025-04-05T01:00:00+00:00,1743814800000,12.017,12.168,11.931,12.102,152585.9,,
2025-04-05T02:00:00+00:00,1743818400000,12.109,12.197,11.847,11.924,169025.67,,
2025-04-05T03:00:00+00:00,1743822000000,11.931,11.949,11.801,11.833,58082.92,,
2025-04-05T04:00:00+00:00,1743825600000,11.836,11.966,11.825,11.939,36726.33,,
2025-04-05T05:00:00+00:00,1743829200000,11.94,12.072,11.768,11.783,106226.26,,
2025-04-05T06:00:00+00:00,1743832800000,11.784,11.81,11.74,11.795,86593.3,,
2025-04-05T07:00:00+00:00,1743836400000,11.795,11.885,11.751,11.825,60511.88,,
2025-04-05T08:00:00+00:00,1743840000000,11.825,11.85,11.747,11.793,47608.0,,
2025-04-05T09:00:00+00:00,1743843600000,11.797,12.068,11.795,12.034,90526.12,,
2025-04-05T10:00:00+00:00,1743847200000,12.034,12.085,11.96,12.028,121709.96,,
2025-04-05T11:00:00+00:00,1743850800000,12.034,12.109,11.922,11.927,99895.61,,
2025-04-05T12:00:00+00:00,1743854400000,11.927,11.98,11.619,11.729,236890.87,,
2025-04-05T13:00:00+00:00,1743858000000,11.731,11.76,11.403,11.485,335714.56,,
2025-04-05T14:00:00+00:00,1743861600000,11.486,11.59,11.44,11.561,84207.42,,
2025-04-05T15:00:00+00:00,1743865200000,11.567,11.581,11.411,11.52,79546.55,,
2025-04-05T16:00:00+00:00,1743868800000,11.513,11.601,11.484,11.571,47087.42,,
2025-04-05T17:00:00+00:00,1743872400000,11.571,11.641,11.541,11.603,41626.62,,
2025-04-05T18:00:00+00:00,1743876000000,11.606,11.816,11.59,11.801,109459.16,,
2025-04-05T19:00:00+00:00,1743879600000,11.801,11.826,11.722,11.749,123442.38,,
2025-04-05T20:00:00+00:00,1743883200000,11.749,11.857,11.706,11.815,86062.97,,
2025-04-05T21:00:00+00:00,1743886800000,11.817,11.858,11.761,11.765,87014.35,,
2025-04-05T22:00:00+00:00,1743890400000,11.763,11.885,11.763,11.885,36698.04,,
2025-04-05T23:00:00+00:00,1743894000000,11.885,12.03,11.874,12.029,95926.32,,
2025-04-06T00:00:00+00:00,1743897600000,12.03,12.066,11.903,12.063,87415.51,,
2025-04-06T01:00:00+00:00,1743901200000,12.065,12.081,11.92,11.938,84158.24,,
2025-04-06T02:00:00+00:00,1743904800000,11.934,11.958,11.726,11.77,97372.5,,
2025-04-06T03:00:00+00:00,1743908400000,11.78,11.798,11.676,11.689,48060.53,,
