hour_start_iso,hour_start_ms,close,volume,signal_score,rsi_14,macd,macd_signal,macd_hist,bb_percent_b,bb_up_20_2,bb_lo_20_2,vwap_24h,sma_50,sma_200,macd_bull_cross,macd_bear_cross,bb_breakout_up,bb_breakout_down,golden_cross_50_200,death_cross_50_200,trend_up,trend_down,price_above_vwap24h,price_below_vwap24h,rsi_overbought,rsi_oversold,reasons
2025-09-13 16:00:00+00:00,1757779200000,55.074,224443.39,-2,42.276477461301134,-0.0103721868500201,-0.0001703712188612,-0.0102018156311589,0.2061294799419998,56.47901353249274,54.709186467507266,55.65792138751976,55.89339999999999,51.80983499999999,0,1,0,0,0,0,0,1,0,1,0,0,"MACD_Cross_Down,Trend_Down,Below_VWAP"
2025-09-13 15:00:00+00:00,1757775600000,55.739,125925.76,3,49.26842547284715,0.0562523373369714,0.0023800826889285,0.0538722546480429,0.5568001240157283,56.50835585140531,54.77244414859469,55.701153753522306,55.88031999999999,51.764,0,0,0,0,0,0,1,0,1,0,0,0,"Trend_Up,Above_VWAP"
2025-09-13 14:00:00+00:00,1757772000000,55.954,185522.47,3,51.84247721797603,0.0727621505743769,-0.0110879809730821,0.0838501315474591,0.6482057680783024,56.61352917087413,54.738770829125855,55.67723963031412,55.858880000000006,51.71634999999999,0,0,0,0,0,0,1,0,1,0,0,0,"Trend_Up,Above_VWAP"
2025-09-13 13:00:00+00:00,1757768400000,55.927,276004.25,3,51.54728334238127,0.0708854081890422,-0.0320505138599469,0.1029359220489891,0.6188731077614837,56.669708306778695,54.7209916932213,55.687421678621206,55.82246,51.665375,0,0,0,0,0,0,1,0,1,0,0,0,"Trend_Up,Above_VWAP"
2025-09-13 12:00:00+00:00,1757764800000,56.719,150150.63,4,61.87873548673195,0.0702080328799183,-0.0577844943721942,0.1279925272521126,1.0265457022764264,56.667329859790925,54.72087014020909,55.70153757272645,55.7747,51.613525,0,0,1,0,0,0,1,0,1,0,0,0,"BB_Breakout_Up,Trend_Up,Above_VWAP"
2025-09-13 09:00:00+00:00,1757754000000,56.016,89660.88,2,54.64542273704405,-0.1089923746341696,-0.1192863637637027,0.0102939891295331,0.7369823806173752,56.45927868134227,54.77392131865771,55.6764189694964,55.67692,51.450095000000005,1,0,0,0,0,0,0,1,1,0,0,0,"MACD_Cross_Up,Above_VWAP,Trend_Down"
2025-09-12 22:00:00+00:00,1757714400000,55.112,366451.92,-2,41.089913805704754,-0.0294898463842017,0.1062230385404271,-0.1357128849246288,-0.0265116430710244,57.17180164954915,55.16519835045084,56.20609966805254,55.71473999999999,50.884335,0,0,0,1,0,0,0,1,0,1,0,0,"BB_Breakout_Down,Trend_Down,Below_VWAP"
2025-09-12 19:00:00+00:00,1757703600000,56.454,118389.27,3,55.543882713293605,0.121048231021092,0.1790806687475507,-0.0580324377264586,0.5694528842363724,57.189216233148485,55.48158376685153,56.317265420419645,55.66622,50.7346,0,0,0,0,0,0,1,0,1,0,0,0,"Trend_Up,Above_VWAP"
2025-09-12 18:00:00+00:00,1757700000000,56.338,109757.67,3,54.3461680146866,0.0982104900109703,0.1935887781791654,-0.095378288168195,0.4859590075771204,57.26606396908868,55.46063603091133,56.28632635306488,55.63778,50.68162,0,0,0,0,0,0,1,0,1,0,0,0,"Trend_Up,Above_VWAP"
2025-09-12 15:00:00+00:00,1757689200000,55.404,290683.28,0,43.71396595341246,0.1379918766136327,0.2902316145224985,-0.1522397379088658,-0.0241217987414497,57.28011075788641,55.44818924211361,56.19478866084201,55.57652,50.527575,0,0,0,1,0,0,1,0,0,1,0,0,"Trend_Up,BB_Breakout_Down,Below_VWAP"
2025-09-12 14:00:00+00:00,1757685600000,56.2,172194.01,3,52.633047246802874,0.2207185839529089,0.328291548999715,-0.1075729650468061,0.3953084032321615,57.23851266439235,55.52108733560765,56.17396721182816,55.57086,50.478649999999995,0,0,0,0,0,0,1,0,1,0,0,0,"Trend_Up,Above_VWAP"
2025-09-12 13:00:00+00:00,1757682000000,56.308,191009.5,3,54.0217016550428,0.2420502200993581,0.3551847902614165,-0.1131345701620583,0.4956143050825839,57.37756526868888,55.25703473131113,56.08883765339513,55.53464,50.424769999999995,0,0,0,0,0,0,1,0,1,0,0,0,"Trend_Up,Above_VWAP"
2025-09-12 10:00:00+00:00,1757671200000,56.494,159693.43,3,57.33754951478514,0.397019892893141,0.4429631610894163,-0.0459432681962753,0.6161410192397373,57.6512846785145,54.6364153214855,55.68325290830617,55.44422,50.26693,0,0,0,0,0,0,1,0,1,0,0,0,"Trend_Up,Above_VWAP"
2025-09-12 09:00:00+00:00,1757667600000,56.28,141613.29,2,54.770484568060205,0.4196827248051917,0.4544489781384851,-0.0347662533332933,0.5716797082909124,57.71321763461261,54.3670823653874,55.548280099043716,55.4121,50.21272499999999,0,1,0,0,0,0,1,0,1,0,0,0,"Trend_Up,Above_VWAP,MACD_Cross_Down"
2025-09-12 08:00:00+00:00,1757664000000,56.31,125460.92,3,55.202874476858334,0.4642933542666796,0.4631405414718084,0.0011528127948711,0.5989191422339712,57.73114900586667,54.18785099413334,55.47237242789568,55.38906,50.16131,0,0,0,0,0,0,1,0,1,0,0,0,"Trend_Up,Above_VWAP"
2025-09-12 07:00:00+00:00,1757660400000,56.387,174589.85,3,56.261457021855016,0.5114248361718268,0.4628523382730906,0.0485724978987361,0.6387814078827119,57.7830053788029,53.91829462119712,55.449052686868214,55.3608,50.110995,0,0,0,0,0,0,1,0,1,0,0,0,"Trend_Up,Above_VWAP"
2025-09-12 06:00:00+00:00,1757656800000,56.857,161828.18,3,63.12213730454117,0.5563028390955367,0.4507092137984065,0.1055936252971301,0.7659571894244005,57.86790209003409,53.548597909965906,55.41668548618667,55.324540000000006,50.058125,0,0,0,0,0,0,1,0,1,0,0,0,"Trend_Up,Above_VWAP"
2025-09-12 05:00:00+00:00,1757653200000,57.16,173772.36,3,68.09283942039959,0.5576372669858642,0.424310807474124,0.1333264595117402,0.8625837417193265,57.75979239367919,53.3950076063208,55.375160359298214,55.2715,50.004205,0,0,0,0,0,0,1,0,1,0,0,0,"Trend_Up,Above_VWAP"
2025-09-12 04:00:00+00:00,1757649600000,56.765,124949.78,3,64.73081169570435,0.5203784856097258,0.3909791925961889,0.1293992930135368,0.8140424559196265,57.544021244996095,53.35477875500391,55.3264260013206,55.20272,49.948165,0,0,0,0,0,0,1,0,1,0,0,0,"Trend_Up,Above_VWAP"
2025-09-12 03:00:00+00:00,1757646000000,56.572,164196.26,3,62.96005455911218,0.5054717721353157,0.3586293693428047,0.1468424027925109,0.7994222126494506,57.377467067310256,53.361732932689755,55.30486190034489,55.14728,49.89401999999999,0,0,0,0,0,0,1,0,1,0,0,0,"Trend_Up,Above_VWAP"
2025-09-12 02:00:00+00:00,1757642400000,56.649,176136.92,3,64.15330416070394,0.4987439775241853,0.321918768644677,0.1768252088795083,0.8477959702040999,57.2366859110615,53.3755140889385,55.28403259872682,55.07932,49.84011,0,0,0,0,0,0,1,0,1,0,0,0,"Trend_Up,Above_VWAP"
2025-09-12 01:00:00+00:00,1757638800000,56.576,193641.94,3,63.545071261238625,0.47506240727472,0.2777124664247999,0.1973499408499201,0.8632351631284327,57.07701462814272,53.41368537185727,55.24821716085756,54.999039999999994,49.785795,0,0,0,0,0,0,1,0,1,0,0,0,"Trend_Up,Above_VWAP"
2025-09-12 00:00:00+00:00,1757635200000,56.747,374741.76,3,65.98020608443494,0.4453588407777644,0.2283749812123199,0.2169838595654445,0.943960796412334,56.94215735030446,53.459642649695546,55.22399105435905,54.93266,49.733540000000005,0,0,0,0,0,0,1,0,1,0,0,0,"Trend_Up,Above_VWAP"
2025-09-11 23:00:00+00:00,1757631600000,57.013,386421.52,4,69.84642239898092,0.3835574327648885,0.1741290163209587,0.2094284164439298,1.0802144990447415,56.75501908744287,53.53888091255711,55.13169078079017,54.86034000000001,49.68039,0,0,1,0,0,0,1,0,1,0,0,0,"BB_Breakout_Up,Trend_Up,Above_VWAP"
2025-09-11 22:00:00+00:00,1757628000000,56.451,310168.08,3,65.92974439742827,0.2720137093336916,0.1217719122099762,0.1502417971237153,0.9759641505699648,56.51940885682547,53.67329114317452,55.00299019057169,54.7858,49.62564,0,0,0,0,0,0,1,0,1,0,0,0,"Trend_Up,Above_VWAP"
2025-09-11 21:00:00+00:00,1757624400000,55.865,136859.12,3,61.02854644542303,0.1829086120184655,0.0842114629290474,0.0986971490894181,0.8161955052007501,56.340677913254126,53.75272208674588,54.982638816695754,54.725260000000006,49.573285,0,0,0,0,0,0,1,0,1,0,0,0,"Trend_Up,Above_VWAP"
2025-09-11 20:00:00+00:00,1757620800000,55.684,140626.28,3,59.35140912961125,0.1261830716340384,0.0595371756566928,0.0666458959773455,0.7583500533669401,56.29408765292394,53.76941234707606,54.962283895588435,54.68396,49.52211499999999,0,0,0,0,0,0,1,0,1,0,0,0,"Trend_Up,Above_VWAP"
2025-09-11 19:00:00+00:00,1757617200000,55.717,225025.8,4,59.787000699535525,0.0703743554105145,0.0428757016623564,0.027498653748158,0.7642768437989181,56.32094299693239,53.75885700306762,54.94111161479906,54.6307,49.471175,1,0,0,0,0,0,1,0,1,0,0,0,"MACD_Cross_Up,Trend_Up,Above_VWAP"
2025-09-11 11:00:00+00:00,1757588400000,53.539,375446.16,0,35.92688597490873,0.0268893243149364,0.2979772153895939,-0.2710878910746575,-0.167477068180839,56.38538064358093,53.94731935641907,54.96744876701824,54.4083,49.074965,0,0,0,1,0,0,1,0,0,1,0,0,"Trend_Up,BB_Breakout_Down,Below_VWAP"
2025-09-11 10:00:00+00:00,1757584800000,54.24,420355.53,0,41.900408924799905,0.164559070273512,0.3657491881582583,-0.2011901178847462,-0.0171499603633322,56.209394437536574,54.27320556246343,55.05747171894169,54.43482,49.03046499999999,0,0,0,1,0,0,1,0,0,1,0,0,"Trend_Up,BB_Breakout_Down,Below_VWAP"
2025-09-11 08:00:00+00:00,1757577600000,55.169,85267.46,3,52.09272649747079,0.3560999672391602,0.4534314980590042,-0.0973315308198439,0.4199285160013938,56.1172946170542,54.4825053829458,55.10453738450669,54.43468,48.937549999999995,0,0,0,0,0,0,1,0,1,0,0,0,"Trend_Up,Above_VWAP"
2025-09-11 07:00:00+00:00,1757574000000,55.302,107758.44,3,53.781543622368794,0.407338230756082,0.4777643807639651,-0.0704261500078831,0.5226306934114957,56.1689587866373,54.35284121336269,55.0952284528166,54.42224,48.885495,0,0,0,0,0,0,1,0,1,0,0,0,"Trend_Up,Above_VWAP"
2025-09-11 06:00:00+00:00,1757570400000,55.434,159497.54,3,55.43788478098288,0.4532701491975928,0.4953709182659359,-0.042100769068343,0.6110319870823382,56.19664812183697,54.23595187816304,55.09238550365925,54.38732,48.833305,0,0,0,0,0,0,1,0,1,0,0,0,"Trend_Up,Above_VWAP"
2025-09-11 05:00:00+00:00,1757566800000,55.687,133997.88,3,58.65278169167456,0.4918629592927956,0.5058961105330216,-0.0140331512402259,0.7490698600496773,56.22317495290247,54.086425047097535,55.07514812900297,54.33926,48.780190000000005,0,0,0,0,0,0,1,0,1,0,0,0,"Trend_Up,Above_VWAP"
2025-09-11 04:00:00+00:00,1757563200000,55.668,175401.39,2,58.484895517864025,0.5082070484064047,0.5094043983430782,-0.0011973499366734,0.7660346337057095,56.16124207851564,54.05305792148437,55.04120534778158,54.25508,48.72543,0,1,0,0,0,0,1,0,1,0,0,0,"Trend_Up,Above_VWAP,MACD_Cross_Down"
2025-09-11 03:00:00+00:00,1757559600000,56.001,133515.05,4,62.62307142494121,0.5236104923527733,0.5097037358272465,0.0139067565255268,0.9548116346449228,56.09368445090327,54.04261554909674,54.997471860988014,54.159119999999994,48.66849,1,0,0,0,0,0,1,0,1,0,0,0,"MACD_Cross_Up,Trend_Up,Above_VWAP"
2025-09-11 02:00:00+00:00,1757556000000,55.458,232589.77,2,58.138153230305115,0.5017492809191921,0.5062270466958647,-0.0044777657766725,0.7322770649650043,55.9576528277777,54.09134717222231,54.95265384863835,54.06288000000001,48.60859500000001,0,1,0,0,0,0,1,0,1,0,0,0,"Trend_Up,Above_VWAP,MACD_Cross_Down"
2025-09-11 01:00:00+00:00,1757552400000,55.566,370022.27,3,59.45575464837985,0.5218355269669601,0.5073464881400328,0.0144890388269273,0.8119627843458553,55.90929927013694,54.08360072986305,54.89169767598887,53.97408,48.551055,0,0,0,0,0,0,1,0,1,0,0,0,"Trend_Up,Above_VWAP"
2025-09-11 00:00:00+00:00,1757548800000,55.847,103074.42,4,62.89980927292657,0.5288861824393223,0.5037242284333009,0.0251619540060213,1.005011441826012,55.83806743137666,54.05563256862334,54.774255185490865,53.880500000000005,48.493775,0,0,1,0,0,0,1,0,1,0,0,0,"BB_Breakout_Up,Trend_Up,Above_VWAP"
2025-09-10 23:00:00+00:00,1757545200000,55.437,162294.15,3,59.7401429829716,0.5015815836794744,0.4974337399317955,0.0041478437476788,0.8383025510077985,55.71051660491515,54.01898339508484,54.69310404184621,53.77994,48.43509,0,0,0,0,0,0,1,0,1,0,0,0,"Trend_Up,Above_VWAP"
2025-09-10 22:00:00+00:00,1757541600000,55.99,345771.98,5,66.87316461999926,0.5011807091361149,0.4963967789948758,0.0047839301412391,1.1447546592505262,55.718105679315094,53.839794320684895,54.60688551910526,53.68502,48.37829,1,0,1,0,0,0,1,0,1,0,0,0,"MACD_Cross_Up,BB_Breakout_Up,Trend_Up,Above_VWAP"
2025-09-10 21:00:00+00:00,1757538000000,55.157,80527.74,3,60.23141298924792,0.4370736916769715,0.495200796459566,-0.0581271047825944,0.7914136294554532,55.4990685115844,53.859131488415606,54.46490800144249,53.57012,48.321285,0,0,0,0,0,0,1,0,1,0,0,0,"Trend_Up,Above_VWAP"
2025-09-10 20:00:00+00:00,1757534400000,54.873,95929.98,3,57.53608667354808,0.433706935695632,0.5097325726552145,-0.0760256369595825,0.6436510640041968,55.599956367622305,53.55994363237769,54.4209016680058,53.47518,48.268,0,0,0,0,0,0,1,0,1,0,0,0,"Trend_Up,Above_VWAP"
2025-09-10 18:00:00+00:00,1757527200000,54.985,104154.63,3,60.98228807090995,0.5220648413533766,0.5479193198924635,-0.0258544785390868,0.7016724892231981,55.830549166457175,52.99625083354283,54.36396645678408,53.317820000000005,48.160285,0,0,0,0,0,0,1,0,1,0,0,0,"Trend_Up,Above_VWAP"
2025-09-10 17:00:00+00:00,1757523600000,55.032,120291.21,3,61.717918510523845,0.5392223389996289,0.5543829395272352,-0.0151606005276062,0.7377611959469863,55.81652861317411,52.8248713868259,54.31072412869607,53.23746,48.10760500000001,0,0,0,0,0,0,1,0,1,0,0,0,"Trend_Up,Above_VWAP"
2025-09-10 16:00:00+00:00,1757520000000,54.992,151175.44,3,61.34945965715354,0.548492856519033,0.5581730896591367,-0.0096802331401036,0.7490253677451473,55.75653799768454,52.71026200231545,54.24334307613779,53.16766,48.05623500000001,0,0,0,0,0,0,1,0,1,0,0,0,"Trend_Up,Above_VWAP"
2025-09-10 15:00:00+00:00,1757516400000,55.038,150495.79,3,61.98655452550086,0.5564200573308042,0.5605931479441626,-0.0041730906133583,0.7904043463528198,55.675294050501606,52.63470594949838,54.14414175948336,53.09778,48.005175,0,0,0,0,0,0,1,0,1,0,0,0,"Trend_Up,Above_VWAP"
2025-09-10 14:00:00+00:00,1757512800000,54.891,324238.48,3,60.77790906017423,0.5537610291693795,0.5616364205975022,-0.0078753914281226,0.7711227582749431,55.564573669486016,52.62162633051397,53.99563047218984,53.02284,47.95223,0,0,0,0,0,0,1,0,1,0,0,0,"Trend_Up,Above_VWAP"
2025-09-10 13:00:00+00:00,1757509200000,55.121,326902.75,3,63.72147187939348,0.5572797091645114,0.5636052684545328,-0.0063255592900214,0.875235599180859,55.49386120875528,52.505338791244725,53.89981992978504,52.94196,47.900870000000005,0,0,0,0,0,0,1,0,1,0,0,0,"Trend_Up,Above_VWAP"
2025-09-10 12:00:00+00:00,1757505600000,54.389,546874.99,3,57.66164698313346,0.5302467558613557,0.5651866582770382,-0.0349399024156824,0.6689160506524353,55.4190064127129,52.3079935872871,53.80297663574755,52.8483,47.847475,0,0,0,0,0,0,1,0,1,0,0,0,"Trend_Up,Above_VWAP"
2025-09-10 11:00:00+00:00,1757502000000,54.41,153314.7,2,57.91937272378694,0.5625611062873475,0.5739216338809587,-0.0113605275936112,0.6952240785905579,55.40453664801814,52.141363351981866,53.72869208359495,52.77424,47.797115000000005,0,1,0,0,0,0,1,0,1,0,0,0,"Trend_Up,Above_VWAP,MACD_Cross_Down"
2025-09-10 10:00:00+00:00,1757498400000,54.204,199525.36,3,56.133429371853026,0.5934850792850668,0.5767617657793616,0.0167233135057052,0.655029749082007,55.35876102344198,52.01133897655803,53.70682909821709,52.69734,47.745625,0,0,0,0,0,0,1,0,1,0,0,0,"Trend_Up,Above_VWAP"
2025-09-10 09:00:00+00:00,1757494800000,54.734,327414.03,3,62.467186177764255,0.6452973491216412,0.5725809374029351,0.072716411718706,0.8265181593539894,55.30911477701211,51.99398522298789,53.75360326639595,52.63156,47.69431,0,0,0,0,0,0,1,0,1,0,0,0,"Trend_Up,Above_VWAP"
2025-09-10 08:00:00+00:00,1757491200000,54.888,183971.98,3,64.42864397013344,0.6480788666349255,0.5544018344732586,0.0936770321616669,0.9092802166548424,55.17493485480473,52.01206514519525,53.72447146934058,52.537299999999995,47.637825,0,0,0,0,0,0,1,0,1,0,0,0,"Trend_Up,Above_VWAP"
2025-09-10 07:00:00+00:00,1757487600000,55.128,245487.44,4,67.49560572396108,0.6265224927462825,0.5309825764328419,0.0955399163134406,1.0427351803645597,55.00253899784397,52.06676100215603,53.695679612133965,52.43432,47.57875,0,0,1,0,0,0,1,0,1,0,0,0,"BB_Breakout_Up,Trend_Up,Above_VWAP"
2025-09-10 06:00:00+00:00,1757484000000,54.897,163246.35,4,66.05126720988493,0.5654593029066461,0.5070975973544817,0.0583617055521644,1.059242507847188,54.74538799618919,52.186212003810816,53.69409207874797,52.32321999999999,47.518615,0,0,1,0,0,0,1,0,1,0,0,0,"BB_Breakout_Up,Trend_Up,Above_VWAP"
2025-09-10 05:00:00+00:00,1757480400000,54.574,178859.87,4,63.97269787725379,0.502815605287239,0.4925071709664405,0.0103084343207985,0.9261659124619818,54.765374135541094,52.17342586445892,53.75326981013997,52.199839999999995,47.45754,1,0,0,0,0,0,1,0,1,0,0,0,"MACD_Cross_Up,Trend_Up,Above_VWAP"
2025-09-10 04:00:00+00:00,1757476800000,54.205,130622.34,3,61.47018062001675,0.4484330587942864,0.4899300623862408,-0.0414970035919544,0.7669300810403082,54.834584587885054,52.13331541211493,53.7136084940471,52.08308,47.399345,0,0,0,0,0,0,1,0,1,0,0,0,"Trend_Up,Above_VWAP"
2025-09-10 03:00:00+00:00,1757473200000,53.721,68714.76,3,57.90922488528015,0.4100694004153666,0.5003043132842294,-0.0902349128688627,0.5831368757704533,54.864734086174934,52.12106591382506,53.64321788593093,51.96646,47.346259999999994,0,0,0,0,0,0,1,0,1,0,0,0,"Trend_Up,Above_VWAP"
2025-09-10 02:00:00+00:00,1757469600000,53.993,188953.54,3,60.84365489437108,0.4044187760784083,0.522863041501445,-0.1184442654230366,0.6619686593883481,54.96074976858826,52.09785023141174,53.60015377649825,51.84056,47.29764,0,0,0,0,0,0,1,0,1,0,0,0,"Trend_Up,Above_VWAP"
2025-09-09 20:00:00+00:00,1757448000000,53.424,154277.63,3,58.027092896404795,0.5974580018352142,0.7915766460475627,-0.1941186442123484,0.529762369947782,55.556174564286586,51.021925435713406,53.33551334721918,51.1007,47.023695,0,0,0,0,0,0,1,0,1,0,0,0,"Trend_Up,Above_VWAP"
2025-09-09 19:00:00+00:00,1757444400000,53.8,123680.2,3,62.174424417305474,0.6259547941016237,0.8401063071006498,-0.2141515129990261,0.6276897043629145,55.640562442316735,50.69693755768327,53.236667248206835,50.97294,46.97918000000001,0,0,0,0,0,0,1,0,1,0,0,0,"Trend_Up,Above_VWAP"
2025-09-09 14:00:00+00:00,1757426400000,53.534,410701.45,3,62.97012354630023,1.072270081763257,1.1385664760806915,-0.0662963943174343,0.6404050697370544,55.929036017325835,49.26866398267418,52.87170170243285,50.41358,46.78100499999999,0,0,0,0,0,0,1,0,1,0,0,0,"Trend_Up,Above_VWAP"
2025-09-09 13:00:00+00:00,1757422800000,53.573,235732.85,2,63.466929322674886,1.152306373608539,1.15514057466005,-0.0028342010515109,0.6640806702966965,55.855616568883185,49.060483431116815,52.77141078353043,50.283559999999994,46.73403999999999,0,1,0,0,0,0,1,0,1,0,0,0,"Trend_Up,Above_VWAP,MACD_Cross_Down"
2025-09-09 12:00:00+00:00,1757419200000,53.711,237710.62,3,65.15595400223074,1.2337300570385707,1.1558491249229277,0.077880932115643,0.7031237658688756,55.75680939580105,48.86569060419897,52.57182967393883,50.1555,46.68724,0,0,0,0,0,0,1,0,1,0,0,0,"Trend_Up,Above_VWAP"
2025-09-09 11:00:00+00:00,1757415600000,53.751,159593.76,3,65.62602213590608,1.3056602121505207,1.1363788918940168,0.169281320256504,0.7298641187856404,55.60422868193378,48.74387131806622,52.46928032967463,50.0261,46.639315,0,0,0,0,0,0,1,0,1,0,0,0,"Trend_Up,Above_VWAP"
2025-09-09 07:00:00+00:00,1757401200000,54.449,456919.52,2,81.32520232454382,1.1661049131731858,0.8785996808779473,0.2875052322952385,1.0794437783454771,54.049411807597586,49.019588192402416,51.85473567752936,49.42728,46.440175,0,0,1,0,0,0,1,0,1,0,1,0,"BB_Breakout_Up,Trend_Up,Above_VWAP,RSI_Overbought"
2025-09-09 06:00:00+00:00,1757397600000,54.547,583226.14,2,82.76455544553114,1.0510832411950872,0.8067233728041376,0.2443598683909495,1.240601474080804,53.50316658439032,49.16473341560968,51.54771083850938,49.27374,46.38928,0,0,1,0,0,0,1,0,1,0,1,0,"BB_Breakout_Up,Trend_Up,Above_VWAP,RSI_Overbought"
2025-09-09 05:00:00+00:00,1757394000000,53.556,303842.82,2,79.32928819787469,0.8790070963620238,0.7456334057064002,0.1333736906556235,1.2524213236566004,52.74578540400686,49.536014595993144,51.141841387512315,49.11796,46.34064,0,0,1,0,0,0,1,0,1,0,1,0,"BB_Breakout_Up,Trend_Up,Above_VWAP,RSI_Overbought"
2025-09-09 04:00:00+00:00,1757390400000,53.031,479453.37,3,77.08224697629262,0.747491622828008,0.7122899830424942,0.0352016397855137,1.3662556690096286,52.16862945280398,49.81407054719602,50.93828054337524,48.98424,46.297884999999994,1,0,1,0,0,0,1,0,1,0,1,0,"MACD_Cross_Up,BB_Breakout_Up,Trend_Up,Above_VWAP,RSI_Overbought"
