hour_start_iso,hour_start_ms,open,high,low,close,volume,trades_count,vwap,sma_10,sma_20,sma_50,sma_200,ema_12,ema_26,rsi_14,macd,macd_signal,macd_hist,bb_mid_20,bb_up_20_2,bb_lo_20_2,bb_std_20,bb_percent_b,atr_14,obv,vwap_24h,vwap_72h,ret_1h,ret_24h,zscore_24h,macd_bull_cross,macd_bear_cross,rsi_overbought,rsi_oversold,bb_breakout_up,bb_breakout_down,golden_cross_50_200,death_cross_50_200,trend_up,trend_down,price_above_vwap24h,price_below_vwap24h,atr_rising,signal_score
2025-02-17 19:00:00+00:00,1739818800000,25.067,25.53,24.993,25.528,143723.47,,,25.6245,25.612545454545455,25.612545454545455,25.612545454545455,25.48628492007677,25.52774368152654,49.99640872905113,-0.04145876144977123,0.017640037311245322,-0.05909879876101655,25.612545454545455,26.513161955973573,24.711928953117337,0.4503082507140597,0.4530624553228865,0.4818181818181822,53631.50999999998,25.451123950994592,25.451123950994592,0.018593887159843447,,-0.18775017870845354,0,0,0,0,0,0,0,0,0,1,1,0,1,1
2025-02-17 20:00:00+00:00,1739822400000,25.529,25.678,25.297,25.427,134418.0,,,25.5839,25.597083333333334,25.597083333333334,25.597083333333334,25.477164163141882,25.52028118659865,47.764118748600715,-0.043117023456765935,0.005488625157643071,-0.048605648614409004,25.597083333333334,26.46543635614273,24.728730310523936,0.4341765114046994,0.40206556039670327,0.47341666666666704,-80786.49000000002,25.44951872684228,25.44951872684228,-0.003956439987464755,,-0.39173775841318653,0,0,0,0,0,0,0,0,0,1,0,1,1,-1
2025-02-17 21:00:00+00:00,1739826000000,25.427,25.8,25.363,25.796,86189.73,,,25.5911,25.612384615384617,25.612384615384617,25.612384615384617,25.526215830350825,25.540704802406157,55.569325050883194,-0.014488972055332283,0.0014931057150480002,-0.015982077770380285,25.612384615384617,26.453379461600065,24.77138976916917,0.4204974231077239,0.6091655825488517,0.47061538461538505,5403.239999999976,25.463696882954956,25.463696882954956,0.014512132772249942,,0.43666233019540707,0,0,0,0,0,0,0,0,0,1,1,0,0,1
2025-02-17 22:00:00+00:00,1739829600000,25.795,25.977,25.204,25.35,215582.22,,,25.509,25.593642857142857,25.593642857142857,25.593642857142857,25.499105702604545,25.52657852074644,46.52118341183243,-0.02747281814189506,-0.004300079056340613,-0.02317273908555445,25.593642857142857,26.415237685038267,24.772048029247447,0.4107974139477048,0.35172566277774103,0.4922142857142861,-210178.98000000004,25.453140246361592,25.453140246361592,-0.017289502248410527,,-0.5930973488890362,0,0,0,0,0,0,0,0,0,1,0,1,1,-1
2025-02-17 23:00:00+00:00,1739833200000,25.351,25.501,25.269,25.378,104230.54,,,25.4361,25.57926666666667,25.57926666666667,25.57926666666667,25.48047405605,25.515572704394852,47.103499867075676,-0.03509864834485299,-0.010459792914043088,-0.024638855430809903,25.57926666666667,26.380260205272872,24.778273128060466,0.4004967693031015,0.3743643631527353,0.4780714285714292,-105948.44000000005,25.44991204440442,25.44991204440442,0.001104536489151764,,-0.502542547389059,0,0,0,0,0,0,0,0,0,1,0,1,1,-1
2025-02-18 00:00:00+00:00,1739836800000,25.378,25.457,25.321,25.397,57970.45,,,25.343899999999998,25.567875,25.567875,25.567875,25.46763189358077,25.506789541106343,47.52108246868226,-0.039157647525573935,-0.01619936383634926,-0.022958283689224677,25.567875,26.348437257286374,24.787312742713628,0.39028112864318654,0.39054364440188943,0.45778571428571496,-47977.99000000005,25.448677237482997,25.448677237482997,0.0007486799590195048,,-0.4378254223924425,0,0,0,0,0,0,0,0,0,1,0,1,0,-1
2025-02-18 01:00:00+00:00,1739840400000,25.395,25.692,25.321,25.678,79822.36,,,25.3596,25.57435294117647,25.57435294117647,25.57435294117647,25.499996217645265,25.519471797320687,53.382490174038274,-0.01947557967542224,-0.016854607004163854,-0.002620972671258385,25.57435294117647,26.333380784167744,24.8153250981852,0.37951392149563645,0.5682761902482155,0.46771428571428636,31844.36999999995,25.455816832204658,25.455816832204658,0.011064298932945027,,0.2731047609928622,0,0,0,0,0,0,0,0,0,1,1,0,0,1
2025-02-18 02:00:00+00:00,1739844000000,25.671,25.713,25.361,25.437,72591.07,,,25.409799999999997,25.566722222222225,25.566722222222225,25.566722222222225,25.490304491853685,25.513362775296933,48.39051191731932,-0.02305828344324823,-0.018095342291980728,-0.0049629411512675005,25.566722222222225,26.30704371561563,24.82640072882882,0.37016074669670374,0.41238791296763716,0.455428571428572,-40746.700000000055,25.455298740977092,25.455298740977092,-0.009385466157800448,,-0.3504483481294507,0,0,0,0,0,0,0,0,0,1,0,1,0,-1
2025-02-18 03:00:00+00:00,1739847600000,25.424,25.723,25.396,25.699,48563.56,,,25.4752,25.573684210526313,25.573684210526313,25.573684210526313,25.522411493106965,25.527113680830492,53.48325857518886,-0.0047021877235273735,-0.015416711378290059,0.010714523654762685,25.573684210526313,26.296677710571807,24.85069071048082,0.3614967500227463,0.5866645339590213,0.45978571428571463,7816.859999999942,25.459706501026314,25.459706501026314,0.01029995675590678,,0.34665813583608573,1,0,0,0,0,0,0,0,0,1,1,0,0,2
2025-02-18 04:00:00+00:00,1739851200000,25.708,25.748,25.4,25.459,54884.07,,,25.5149,25.56795,25.56795,25.56795,25.512655878782816,25.522068222991198,48.73874695704261,-0.009412344208381995,-0.014215837944308446,0.004803493735926451,25.56795,26.274407776516046,24.861492223483953,0.353228888258024,0.4228899421722726,0.46778571428571475,-47067.21000000006,25.45969234892313,25.45969234892313,-0.009338884781509127,,-0.30844023131090886,0,0,0,0,0,0,0,0,0,1,0,1,0,-1
2025-02-18 05:00:00+00:00,1739854800000,25.459,27.66,25.167,26.221,585311.7,,,25.5842,25.60435,25.59904761904762,25.59904761904762,25.621631897431612,25.573840947214073,60.66873445455716,0.04779095021753932,-0.0018144803119388923,0.04960543052947821,25.60435,26.364582931409842,24.84411706859016,0.38011646570492036,0.9055664879291868,0.5703571428571431,538244.4899999999,25.593698672291612,25.593698672291612,0.029930476452335153,,1.6732066653166247,0,0,0,0,0,0,0,0,1,0,1,0,1,3
2025-02-18 06:00:00+00:00,1739858400000,26.221,27.153,25.831,25.87,1391622.56,,,25.628500000000003,25.6062,25.611363636363638,25.611363636363638,25.659842374749825,25.595778654827846,54.389552283989346,0.0640637199219789,0.011361159734844667,0.052702560187134234,25.6062,26.368825884690523,24.84357411530948,0.3813129423452605,0.6729550525989892,0.611857142857143,-853378.0700000002,25.67521635707173,25.67521635707173,-0.013386217154189306,,0.7037227308088649,0,0,0,0,0,0,0,0,1,0,1,0,1,3
2025-02-18 07:00:00+00:00,1739862000000,25.86,25.995,24.811,25.606,893833.48,,,25.609500000000004,25.600299999999997,25.61113043478261,25.61113043478261,25.651558932480622,25.596535791507264,50.18255340349949,0.0550231409733577,0.020093555982547275,0.03492958499081042,25.600299999999997,26.3610125869867,24.839587413013295,0.3803562934933507,0.5037464872394074,0.6620714285714288,-1747211.5500000003,25.66418956612539,25.66418956612539,-0.010204870506377972,,-0.014273048181295139,0,0,0,0,0,0,0,0,1,0,0,1,1,1
2025-02-18 08:00:00+00:00,1739865600000,25.605,26.011,24.763,24.77,413741.72,,,25.551499999999997,25.530250000000002,25.576083333333333,25.576083333333333,25.515934481329758,25.535310918062283,39.70825869657832,-0.019376436732525093,0.012199557439532802,-0.03157599417205789,25.530250000000002,26.32510567872413,24.735394321275873,0.3974278393620651,0.02176852958997181,0.724357142857143,-2160953.2700000005,25.60277903099748,25.60277903099748,-0.03264859798484743,,-2.0670768907649997,0,1,0,0,0,0,0,0,0,1,0,1,1,-2
2025-02-18 09:00:00+00:00,1739869200000,24.77,25.097,23.75,23.776,1006449.58,,,25.3913,25.4137,25.50408,25.50408,25.248252253432874,25.40499159079841,31.333904288966934,-0.15673933736553636,-0.021588221521481026,-0.13515111584405534,25.4137,26.475024851306134,24.352375148693863,0.5306624256530685,-0.2715356886181164,0.7822142857142858,-3167402.8500000006,25.339242507517426,25.341281061000647,-0.040129188534517524,-0.06735182206880319,-3.2568936884781854,0,0,0,0,0,1,0,0,0,1,0,1,1,-2
2025-02-18 10:00:00+00:00,1739872800000,23.755,24.519,23.701,23.87,572623.35,,,25.2386,25.291249999999998,25.441230769230767,25.441230769230767,25.036213445212432,25.291288509998527,32.77771388678134,-0.25507506478609443,-0.0682855901744037,-0.1867894746116907,25.291249999999998,26.46561057069368,24.116889429306315,0.5871802853468406,-0.10511653552898127,0.8134285714285713,-2594779.5000000005,25.220270860659994,25.23047821245476,0.0039535666218035725,-0.07598807726551304,-2.5129003682904134,0,0,0,0,0,1,0,0,0,1,0,1,1,-2
2025-02-18 11:00:00+00:00,1739876400000,23.871,24.15,23.721,23.935,358314.91,,,25.064300000000003,25.211949999999998,25.385444444444445,25.385444444444445,24.866795992102826,25.19082269444308,33.814056886251564,-0.3240267023402552,-0.11943381260757402,-0.2045928897326812,25.211949999999998,26.52011458826861,23.903785411731388,0.6540822941343057,0.011930680798325356,0.8128571428571425,-2236464.5900000003,25.15676731906935,25.17217631300652,0.002723083368244561,-0.06954594930803926,-2.0730940137871228,0,0,0,0,0,0,0,0,0,1,0,1,1,-1
2025-02-18 12:00:00+00:00,1739880000000,23.936,24.158,23.511,24.028,444113.57,,,24.9234,25.1666,25.336964285714284,25.336964285714284,24.737750454856236,25.10468768003989,35.34978553240926,-0.3669372251836549,-0.1689344951227902,-0.1980027300608647,25.1666,26.569481092609056,23.763718907390942,0.701440546304529,0.09419226404910443,0.8038571428571427,-1792351.0200000003,25.07785018485957,25.111725644988745,0.003885523292249893,-0.08188452867677964,-1.7387910157995636,0,0,0,0,0,0,0,0,0,1,0,1,1,-1
2025-02-18 13:00:00+00:00,1739883600000,24.03,24.887,23.989,24.626,630035.96,,,24.8161,25.14565,25.31244827586207,25.31244827586207,24.720558077186045,25.06922933337027,44.299527631817305,-0.34867125618422534,-0.20488184733507725,-0.1437894088491481,25.14565,26.56755439552031,23.72374560447969,0.7109521977601561,0.31726971179034674,0.8514285714285711,-1162315.0600000003,25.032235034820555,25.077858259462268,0.02488763109705361,-0.05672808059141221,-0.8210046372913982,0,0,0,0,0,0,0,0,0,1,0,1,1,-1
2025-02-18 14:00:00+00:00,1739887200000,24.636,24.874,23.815,23.912,361605.92,,,24.661399999999997,25.088150000000002,25.265766666666664,25.265766666666664,24.59616452684973,24.98350864200951,37.60568149833326,-0.38734411515978096,-0.241374300900018,-0.14596981425976296,25.088150000000002,26.608533540426556,23.56776645957345,0.7601917702132771,0.1132061520246311,0.9173571428571423,-1523920.9800000002,24.96203688166201,25.032997613801243,-0.028993746446844937,-0.09145484250921387,-1.692065874785357,0,0,0,0,0,0,0,0,0,1,0,1,1,-1
2025-02-18 15:00:00+00:00,1739890800000,23.912,24.057,23.33,23.446,774386.21,,,24.3839,24.98405,25.20706451612903,25.20706451612903,24.419216138103618,24.86961911297177,33.99518876465447,-0.45040297486815106,-0.28318003569364464,-0.16722293917450642,24.98405,26.648038158010742,23.320061841989258,0.8319940790053707,0.037842263902076005,0.9427857142857139,-2298307.1900000004,24.81931421626914,24.912180287361245,-0.019488123118099554,-0.08130559147368832,-2.0385066386132618,0,0,0,0,0,0,0,0,0,1,0,1,1,-1
2025-02-18 16:00:00+00:00,1739894400000,23.446,23.87,22.901,22.987,741379.7,,,24.0956,24.86205,25.1376875,25.1376875,24.198875193779983,24.73016584534423,30.853068343795726,-0.5312906515642482,-0.3328021588677654,-0.19848849269648278,24.86205,26.724231889612284,22.999868110387716,0.9310909448061422,-0.0034551164039075,0.9868571428571425,-3039686.8900000006,24.672063079816855,24.781396351099353,-0.019576900110893303,-0.07812312011229194,-2.2386523189007264,0,0,0,0,0,1,0,0,0,1,0,1,1,-2
2025-02-18 17:00:00+00:00,1739898000000,23.002,23.351,22.221,22.322,1090298.36,,,23.7672,24.68835,25.052363636363634,25.052363636363634,23.910125163967678,24.55178319013355,26.964487114556633,-0.6416580261658709,-0.3945733323273865,-0.24708469383848436,24.68835,26.800920214217737,22.575779785782263,1.0562851071088681,-0.06006422510227334,1.0442142857142855,-4129985.250000001,24.42116709941803,24.558007767402348,-0.028929394875364278,-0.10872429626671998,-2.466150222031349,0,0,0,1,0,1,0,0,0,1,0,1,1,-3
2025-02-18 18:00:00+00:00,1739901600000,22.325,23.4,22.3,23.026,834602.73,,,23.5928,24.57215,24.992764705882355,24.992764705882355,23.77410590797265,24.43876221308662,36.140500194558626,-0.6646563051139687,-0.44858992688470295,-0.21606637822926572,24.57215,26.779879265557707,22.364420734442295,1.1038646327788533,0.1498325170297954,1.097928571428571,-3295382.520000001,24.303568866229213,24.458413294907512,0.03153839261714908,-0.08123852844944546,-1.5924608526949195,0,0,0,0,0,0,0,0,0,1,0,1,1,-1
2025-02-18 19:00:00+00:00,1739905200000,23.034,23.659,22.76,23.616,383078.61,,,23.5768,24.48405,24.95342857142857,24.95342857142857,23.749781922130705,24.37781686396909,42.64421117733863,-0.6280349418383864,-0.48447892987543967,-0.1435560119629467,24.48405,26.696737910664304,22.271362089335696,1.1063439553321526,0.30384716800405215,0.9840714285714279,-2912303.910000001,24.26480863607723,24.434004951604734,0.025623208546859955,-0.07489815104982755,-0.9590855279375322,0,0,0,0,0,0,0,0,0,1,0,1,1,-1
2025-02-18 20:00:00+00:00,1739908800000,23.616,23.74,22.6,23.199,691061.52,,,23.5097,24.37415,24.904694444444445,24.904694444444445,23.665046241802905,24.29049709626768,39.57632061544437,-0.6254508544647734,-0.5126733147933065,-0.11277753967146698,24.37415,26.612732343806,22.135567656194,1.1192911719030003,0.23752361550345574,0.9710714285714277,-3603365.430000001,24.189738276746986,24.37265927858499,-0.01765752032520318,-0.08762339245683715,-1.2310753756636648,0,0,0,0,0,0,0,0,0,1,0,1,1,-1
2025-02-18 21:00:00+00:00,1739912400000,23.198,23.936,23.101,23.34,551707.91,,,23.4502,24.25725,24.862405405405404,24.862405405405404,23.61503912767938,24.220089903951553,41.118816623646985,-0.6050507762721722,-0.5311488070890796,-0.07390196918309255,24.25725,26.455084559287837,22.05941544071216,1.0989172796439195,0.29132869757557756,0.9461428571428563,-3051657.520000001,24.14059927139562,24.333270259276034,0.00607784818311119,-0.09520855946658391,-1.0159133772880145,0,0,0,0,0,0,0,0,0,1,0,1,0,-1
2025-02-18 22:00:00+00:00,1739916000000,23.339,24.04,23.232,23.802,369118.75,,,23.4276,24.1755,24.834500000000002,24.834500000000002,23.64380233880563,24.189120281436622,45.98448955343592,-0.5453179426309909,-0.533982634197462,-0.011335308433528923,24.1755,26.312514974210515,22.038485025789484,1.0685074871052576,0.4126117494478523,0.914714285714285,-2682538.770000001,24.109770569679252,24.32004980059391,0.019794344473007763,-0.06106508875739647,-0.5411185732863834,0,0,0,0,0,0,0,0,0,1,0,1,0,-1
2025-02-18 23:00:00+00:00,1739919600000,23.802,24.153,23.72,24.087,179212.06,,,23.3737,24.094900000000003,24.815333333333335,24.815333333333335,23.711986594373997,24.18155581614502,48.795497671778875,-0.46956922177102456,-0.5210999517121745,0.05153072994114993,24.094900000000003,26.11435625354945,22.075443746450556,1.0097281267747238,0.4980440279441266,0.8494285714285706,-2503326.710000001,24.098943823687772,24.317267748495127,0.011973783715654163,-0.05087083300496498,-0.23415360264349888,1,0,0,0,0,0,0,0,0,1,0,1,0,0
2025-02-19 00:00:00+00:00,1739923200000,24.085,24.209,23.606,23.65,177186.99,,,23.3475,24.00445,24.7862,24.7862,23.702450195239535,24.14218131124539,44.93412953440767,-0.4397311160058557,-0.5048261845709108,0.06509506856505509,24.00445,25.93134184699089,22.077558153009107,0.9634459234954461,0.40802545546250485,0.8340714285714278,-2680513.700000001,24.08676049071293,24.30948406039975,-0.018142566529663395,-0.0687876520848919,-0.5823437896051121,0,0,0,0,0,0,0,0,0,1,0,1,0,-1
2025-02-19 01:00:00+00:00,1739926800000,23.649,23.818,23.402,23.752,160590.76,,,23.378099999999996,23.881,24.7609756097561,24.7609756097561,23.71007324212576,24.113278991893882,46.00810278212368,-0.40320574976812296,-0.48450209761035323,0.08129634784223028,23.881,25.518705712269448,22.243294287730553,0.818852856134723,0.46061563471582456,0.8331428571428565,-2519922.9400000013,24.072622255117196,24.303651771472772,0.004312896405919586,-0.07500584157644685,-0.4250518070845737,0,0,0,0,0,0,0,0,0,1,0,1,0,-1
2025-02-19 02:00:00+00:00,1739930400000,23.752,24.327,23.731,24.192,142877.49,,,23.4986,23.7971,24.74742857142857,24.74742857142857,23.784215820260258,24.11911017767952,50.49358955937395,-0.33489435741926243,-0.4545805495721351,0.11968619215287268,23.7971,25.168975781548742,22.42522421845126,0.6859378907743713,0.6439270250671633,0.8294999999999992,-2377045.450000001,24.066245356212328,24.30262211631961,0.018524755810037208,-0.04894445099657985,0.059980799296155796,0,0,0,0,0,0,0,0,0,1,1,0,0,1
2025-02-19 03:00:00+00:00,1739934000000,24.2,24.283,23.878,24.083,138593.12,,,23.674699999999998,23.72095,24.731976744186046,24.731976744186046,23.830182617143294,24.11643534970326,49.398737728733806,-0.28625273255996575,-0.42091498616970124,0.1346622536097355,23.72095,24.825835419398757,22.61606458060124,0.5524427096993797,0.6638405185023689,0.7942857142857136,-2515638.570000001,24.060300157065647,24.30067490803538,-0.004505621693121742,-0.06288182419549415,0.018710788885950198,0,0,0,0,0,0,0,0,0,1,1,0,0,1
2025-02-19 04:00:00+00:00,1739937600000,24.084,24.22,22.733,22.754,386541.93,,,23.6475,23.62015,24.68702272727273,24.68702272727273,23.66461606065971,24.015514212688203,38.4512840354466,-0.35089815202849195,-0.4069116193414594,0.05601346731296747,23.62015,24.69114323527274,22.549156764727257,0.5354966176363707,0.095632366538981,0.8248571428571422,-2902180.5000000014,24.016491340374053,24.263351468682387,-0.055184154797990215,-0.1062492635217408,-1.3078163851449118,0,0,0,0,0,0,0,0,0,1,0,1,0,-1
2025-02-19 05:00:00+00:00,1739941200000,22.753,23.1,22.5,22.831,333538.85,,,23.569,23.5729,24.645777777777777,24.645777777777777,23.536367435942832,23.927772419155744,39.29074898512763,-0.3914049832129116,-0.40381029211574987,0.012405308902838252,23.5729,24.69441235392214,22.451387646077862,0.5607561769610689,0.16924127166079006,0.8157857142857138,-2568641.6500000013,23.887083590488558,24.234134725283983,0.003384020392019016,-0.1292856870447352,-1.2084460475661976,0,0,0,0,0,0,0,0,0,1,0,1,0,-1
2025-02-19 06:00:00+00:00,1739944800000,22.823,23.431,22.816,23.374,190499.32,,,23.5865,23.548099999999998,24.618130434782607,24.618130434782607,23.511387830413167,23.886752239959023,44.98882548807832,-0.37536440954585615,-0.39812111560177116,0.02275670605591501,23.548099999999998,24.664159299499794,22.432040700500202,0.5580296497498981,0.42200235234900657,0.7904999999999995,-2378142.3300000015,23.64546681432857,24.22422947693273,0.023783452323595133,-0.09648241206030161,-0.48201625159851014,0,0,0,0,0,0,0,0,0,1,0,1,0,-1
2025-02-19 07:00:00+00:00,1739948400000,23.374,23.444,23.166,23.373,161404.62,,,23.5898,23.520000000000003,24.59163829787234,24.59163829787234,23.490097394964987,23.848696518480576,44.98045246912103,-0.35859912351558876,-0.3902167171845347,0.031617593668945954,23.520000000000003,24.623912858879713,22.416087141120293,0.5519564294398556,0.4334186576333648,0.7296428571428566,-2539546.9500000016,23.483529246303487,24.21600418820238,-4.278257893375326e-05,-0.08720612356478952,-0.42381151180280474,0,0,0,0,0,0,0,0,0,1,0,1,0,-1
2025-02-19 08:00:00+00:00,1739952000000,23.364,23.406,22.687,22.775,184518.99,,,23.4871,23.457349999999998,24.553791666666665,24.553791666666665,23.38008241112422,23.76916344303757,40.16624779942257,-0.3890810319133493,-0.38998958013029766,0.0009085482169483572,23.457349999999998,24.58087824174561,22.333821758254388,0.561764120872805,0.19633607120554367,0.7024285714285708,-2724065.9400000013,23.422500203871298,24.200259877052762,-0.025585076798014916,-0.08054097698829232,-1.4002428179154356,0,0,0,0,0,0,0,0,0,1,0,1,0,-1
2025-02-19 09:00:00+00:00,1739955600000,22.775,23.173,22.694,22.844,226509.97,,,23.3628,23.36825,24.518897959183672,24.518897959183672,23.297608194028186,23.70063281762738,40.951558936291576,-0.4030246235991939,-0.39259658882407694,-0.010428034775116946,23.36825,24.38444464178866,22.352055358211338,0.5080973208943311,0.2420523694765619,0.672428571428571,-2497555.970000001,23.374223194418065,24.18231000328061,0.0030296377607026415,-0.039199192462987864,-1.1696144658442782,0,1,0,0,0,0,0,0,0,1,0,1,0,-2
2025-02-19 10:00:00+00:00,1739959200000,22.843,23.375,22.774,23.199,265759.67,,,23.3177,23.3326,24.4925,24.4925,23.282437702639236,23.66347483113646,44.95451794627616,-0.38103712849722626,-0.3902846967587068,0.009247568261480543,23.3326,24.319597548122584,22.345602451877415,0.49349877406129156,0.4323199939786453,0.6339285714285712,-2231796.300000001,23.3404231809278,24.16727447398646,0.015540185606723877,-0.028110599078341014,-0.4815494125208518,1,0,0,0,0,0,0,0,0,1,0,1,0,0
2025-02-19 11:00:00+00:00,1739962800000,23.2,23.465,23.073,23.445,152330.64,,,23.287,23.33255,24.45154,24.471960784313723,23.307447286848586,23.64729151031154,47.605169170744105,-0.3398442234629542,-0.3801966020995563,0.040352378636602126,23.33255,24.31952466532834,22.34557533467166,0.49348733266417055,0.5569670144281718,0.602285714285714,-2079465.660000001,23.319828003807125,24.16099910976829,0.0106039053407474,-0.020472111969918494,0.001304495383172963,0,0,0,0,0,0,0,0,0,1,1,0,0,1
2025-02-19 12:00:00+00:00,1739966400000,23.445,23.539,23.065,23.107,264645.08,,,23.1785,23.33855,24.397019999999998,24.445711538461538,23.276609242718035,23.60726991695513,44.43881389524122,-0.33066067423709455,-0.370289416527064,0.03962874228996943,23.33855,24.318482951788027,22.358617048211975,0.4899664758940121,0.38185416176815645,0.5784285714285711,-2344110.740000001,23.280341951156316,24.14532629216684,-0.014416719982938808,-0.03833028133843841,-0.5609923292279964,0,0,0,0,0,0,0,0,0,1,0,1,0,-1
2025-02-19 13:00:00+00:00,1739970000000,23.119,23.444,23.103,23.178,127558.6,,,23.088,23.38135,24.3461,24.42179245283019,23.261438589992185,23.575472145328824,45.26241607172223,-0.3140335553366391,-0.359038244288979,0.04500468895233989,23.38135,24.248195839812357,22.514504160187645,0.4334229199061778,0.38270694126880794,0.5718571428571424,-2216552.140000001,23.183495646595112,24.138442557054606,0.0030726619639072084,-0.05879964265410542,-0.3569540473779596,0,0,0,0,0,0,0,0,0,1,0,1,0,-1
