ts,close,strat_value,bh_value,target_pos,target_w
2019-11-04 00:00:00+00:00,9391.41,9897.02308329291,11023.208645405273,0,0.0
2019-11-05 00:00:00+00:00,9301.49,9897.02308329291,10917.664651330386,0,0.0
2019-11-06 00:00:00+00:00,9346.85,9897.02308329291,10970.90615012083,0,0.0
2019-11-07 00:00:00+00:00,9210.1,9897.02308329291,10810.395238313215,0,0.0
2019-11-08 00:00:00+00:00,8781.14,9897.02308329291,10306.901558393687,0,0.0
2019-11-09 00:00:00+00:00,8810.15,9897.02308329291,10340.95217303017,0,0.0
2019-11-10 00:00:00+00:00,9039.3,9897.02308329291,10609.917989781286,0,0.0
2019-11-11 00:00:00+00:00,8731.92,9560.476342356935,10249.129367686768,1,1.0
2019-11-12 00:00:00+00:00,8821.69,9658.76445782906,10354.497298604281,1,1.0
2019-11-13 00:00:00+00:00,8791.21,9625.392264896114,10318.721265025515,1,1.0
2019-11-14 00:00:00+00:00,8645.97,9466.370699883617,10148.245178510426,1,1.0
2019-11-15 00:00:00+00:00,8473.65,9277.699561884765,9945.983823317092,1,1.0
2019-11-16 00:00:00+00:00,8495.01,9289.39296806993,9971.055216927409,1,0.5
2019-11-17 00:00:00+00:00,8511.33,9298.316023677804,9990.210888449896,1,0.5
2019-11-18 00:00:00+00:00,8186.59,9120.93275070348,9609.045890275085,1,0.5
2019-11-19 00:00:00+00:00,8133.77,9091.50855406653,9547.048183791148,1,0.5
2019-11-20 00:00:00+00:00,8094.38,9069.494498963872,9500.81399866426,1,0.5
2019-11-21 00:00:00+00:00,7634.12,8811.64117739427,8960.581806572312,1,0.5
2019-11-22 00:00:00+00:00,7282.49,8405.77417671742,8547.85455305193,1,1.0
2019-11-23 00:00:00+00:00,7314.92,8405.77417671742,8585.919407676582,0,0.0
2019-11-24 00:00:00+00:00,6905.31,8405.77417671742,8105.1378750585345,0,0.0
2019-11-25 00:00:00+00:00,7121.63,8405.77417671742,8359.044423082107,0,0.0
2019-11-26 00:00:00+00:00,7151.05,8405.77417671742,8393.576277015416,0,0.0
2019-11-27 00:00:00+00:00,7515.75,8405.77417671742,8821.644500315146,0,0.0
2019-11-28 00:00:00+00:00,7424.67,8405.77417671742,8714.73895115655,0,0.0
2019-11-29 00:00:00+00:00,7737.13,8405.77417671742,9081.490245514195,0,0.0
2019-11-30 00:00:00+00:00,7548.08,8405.77417671742,8859.591979501545,0,0.0
2019-12-01 00:00:00+00:00,7396.18,8405.77417671742,8681.298688798972,0,0.0
2019-12-02 00:00:00+00:00,7296.97,8405.77417671742,8564.850516510609,0,0.0
2019-12-03 00:00:00+00:00,7281.25,8405.77417671742,8546.399097617623,0,0.0
2019-12-04 00:00:00+00:00,7195.68,8405.77417671742,8445.960935106634,0,0.0
2019-12-05 00:00:00+00:00,7381.97,8405.77417671742,8664.61963902357,0,0.0
2019-12-06 00:00:00+00:00,7529.99,8405.77417671742,8838.358762722022,0,0.0
2019-12-07 00:00:00+00:00,7491.51,8405.77417671742,8793.192694083215,0,0.0
2019-12-08 00:00:00+00:00,7509.15,8405.77417671742,8813.897721390607,0,0.0
2019-12-09 00:00:00+00:00,7345.27,8405.77417671742,8621.54285318562,0,0.0
2019-12-10 00:00:00+00:00,7227.39,8405.77417671742,8483.18068657588,0,0.0
2019-12-11 00:00:00+00:00,7208.17,8405.77417671742,8460.621127344126,0,0.0
2019-12-12 00:00:00+00:00,7200.81,8405.77417671742,8451.982295088887,0,0.0
2019-12-13 00:00:00+00:00,7253.02,8436.247517200394,8513.264011399495,1,0.5
2019-12-14 00:00:00+00:00,7068.94,8329.192494398427,8297.199304667896,1,0.5
2019-12-15 00:00:00+00:00,7121.19,8359.9750663139,8358.527971153804,1,0.5
2019-12-16 00:00:00+00:00,6893.47,8226.308254860967,8091.240623169669,1,0.5
2019-12-17 00:00:00+00:00,6619.91,8063.082123014469,7770.148374291483,1,0.5
2019-12-18 00:00:00+00:00,7270.83,8063.082123014469,8534.168576951914,0,0.0
2019-12-19 00:00:00+00:00,7147.99,7994.969609863213,8389.984588604948,1,0.5
2019-12-20 00:00:00+00:00,7181.29,8013.592501613792,8429.07060954238,1,0.5
2019-12-21 00:00:00+00:00,7137.74,7989.293806431918,8377.953606184268,1,0.5
2019-12-22 00:00:00+00:00,7504.57,8194.590766465026,8808.52192631873,1,0.5
2019-12-23 00:00:00+00:00,7321.46,8094.617582441996,8593.595761338163,1,0.5
2019-12-24 00:00:00+00:00,7276.31,8069.658627271357,8540.600750968044,1,0.5
2019-12-25 00:00:00+00:00,7200.1,8027.398973409417,8451.148929477306,1,0.5
2019-12-26 00:00:00+00:00,7208.33,8031.986791186332,8460.808928045324,1,0.5
2019-12-27 00:00:00+00:00,7249.98,8031.986791186332,8509.695798076675,0,0.0
2019-12-28 00:00:00+00:00,7308.62,8031.986791186332,8578.524755066794,0,0.0
2019-12-29 00:00:00+00:00,7391.07,8077.29201371352,8675.300803904365,1,0.5
2019-12-30 00:00:00+00:00,7244.3,7997.093602059136,8503.028873184045,1,0.5
2019-12-31 00:00:00+00:00,7197.33,7971.168151257215,8447.897629837766,1,0.5
2020-01-01 00:00:00+00:00,7195.65,7970.2378366479,8445.925722475155,1,0.5
2020-01-02 00:00:00+00:00,6961.8,7840.726248528681,8171.443260126262,1,0.5
2020-01-03 00:00:00+00:00,7345.65,8056.8817521698165,8621.98887985097,1,0.5
2020-01-04 00:00:00+00:00,7349.45,8058.965716873977,8626.44914650449,1,0.5
2020-01-05 00:00:00+00:00,7364.19,8067.04721648733,8643.750286102619,1,0.5
2020-01-06 00:00:00+00:00,7777.53,8293.442332342767,9128.909922567413,1,0.5
2020-01-07 00:00:00+00:00,8174.34,8293.442332342767,9594.66739908939,0,0.0
2020-01-08 00:00:00+00:00,8051.97,8293.442332342767,9451.035075302201,0,0.0
2020-01-09 00:00:00+00:00,7824.32,8293.442332342767,9183.829890124842,0,0.0
2020-01-10 00:00:00+00:00,8195.0,8293.442332342767,9618.917164631954,0,0.0
2020-01-11 00:00:00+00:00,8026.42,8293.442332342767,9421.04565082919,0,0.0
2020-01-12 00:00:00+00:00,8185.42,8293.442332342767,9607.672597647552,0,0.0
2020-01-13 00:00:00+00:00,8102.27,8293.442332342767,9510.074920742227,0,0.0
2020-01-14 00:00:00+00:00,8847.12,8293.442332342767,10384.345872551392,0,0.0
2020-01-15 00:00:00+00:00,8817.79,8293.442332342767,10349.919656512508,0,0.0
2020-01-16 00:00:00+00:00,8730.0,8293.442332342767,10246.875759272356,0,0.0
2020-01-17 00:00:00+00:00,8915.59,8293.442332342767,10464.712835121536,0,0.0
2020-01-18 00:00:00+00:00,8917.29,8293.442332342767,10466.708217571799,0,0.0
2020-01-19 00:00:00+00:00,8718.51,8293.442332342767,10233.38932141737,0,0.0
2020-01-20 00:00:00+00:00,8644.33,8293.442332342767,10146.320221323118,0,0.0
2020-01-21 00:00:00+00:00,8754.88,8293.442332342767,10276.078768309091,0,0.0
2020-01-22 00:00:00+00:00,8670.36,8293.442332342767,10176.873047899735,0,0.0
2020-01-23 00:00:00+00:00,8414.87,8293.442332342767,9876.990540713425,0,0.0
2020-01-24 00:00:00+00:00,8451.96,8293.442332342767,9920.525090760548,0,0.0
2020-01-25 00:00:00+00:00,8344.78,8293.442332342767,9794.722096043619,0,0.0
2020-01-26 00:00:00+00:00,8612.12,8426.289985194522,10108.51359266262,1,0.5
2020-01-27 00:00:00+00:00,8914.11,8574.026855595124,10462.975678635434,1,0.5
2020-01-28 00:00:00+00:00,9380.14,8798.152075920709,11009.980433514434,1,0.5
2020-01-29 00:00:00+00:00,9300.85,8798.152075920709,10916.91344852558,0,0.0
2020-01-30 00:00:00+00:00,9526.47,8798.152075920709,11181.735912306453,0,0.0
2020-01-31 00:00:00+00:00,9352.98,8798.152075920709,10978.101264485585,0,0.0
2020-02-01 00:00:00+00:00,9388.81,8798.152075920709,11020.156884010752,0,0.0
2020-02-02 00:00:00+00:00,9332.83,8798.152075920709,10954.450113678098,0,0.0
2020-02-03 00:00:00+00:00,9299.8,8798.152075920709,10915.681006423943,0,0.0
2020-02-04 00:00:00+00:00,9195.95,8798.152075920709,10793.786613800756,0,0.0
2020-02-05 00:00:00+00:00,9610.31,8798.152075920709,11280.143479735703,0,0.0
2020-02-06 00:00:00+00:00,9766.99,8798.152075920709,11464.047316386652,0,0.0
2020-02-07 00:00:00+00:00,9815.0,8798.152075920709,11520.399264290738,0,0.0
2020-02-08 00:00:00+00:00,9903.38,8798.152075920709,11624.135676616565,0,0.0
2020-02-09 00:00:00+00:00,10153.53,8798.152075920709,11917.750335400297,0,0.0
2020-02-10 00:00:00+00:00,9850.16,8798.152075920709,11561.668468379627,0,0.0
2020-02-11 00:00:00+00:00,10228.72,8798.152075920709,12006.00492742088,0,0.0
2020-02-12 00:00:00+00:00,10348.98,8798.152075920709,12147.160629460983,0,0.0
2020-02-13 00:00:00+00:00,10217.13,8798.152075920709,11992.401114127642,0,0.0
2020-02-14 00:00:00+00:00,10344.17,8798.152075920709,12141.514870881132,0,0.0
2020-02-15 00:00:00+00:00,9898.96,8798.152075920709,11618.947682245891,0,0.0
2020-02-16 00:00:00+00:00,9928.33,8798.152075920709,11653.420848460075,0,0.0
2020-02-17 00:00:00+00:00,9708.77,8798.152075920709,11395.711336237184,0,0.0
2020-02-18 00:00:00+00:00,10158.14,9205.374164646313,11923.161343103646,1,1.0
2020-02-19 00:00:00+00:00,9601.99,8701.387328309342,11270.377843273254,1,1.0
2020-02-20 00:00:00+00:00,9608.23,8701.387328309342,11277.702070620087,0,0.0
2020-02-21 00:00:00+00:00,9670.0,8701.387328309342,11350.204878827448,0,0.0
2020-02-22 00:00:00+00:00,9664.01,8701.387328309342,11343.17409007624,0,0.0
2020-02-23 00:00:00+00:00,9949.57,8701.387328309342,11678.351391544487,0,0.0
2020-02-24 00:00:00+00:00,9657.21,8701.387328309342,11335.192560275202,0,0.0
2020-02-25 00:00:00+00:00,9319.74,8701.387328309342,10939.085668811098,0,0.0
2020-02-26 00:00:00+00:00,8790.39,8701.387328309342,10317.75878643185,0,0.0
2020-02-27 00:00:00+00:00,8802.94,8701.387328309342,10332.489403932295,0,0.0
2020-02-28 00:00:00+00:00,8694.33,8701.387328309342,10205.00794044838,0,0.0
2020-02-29 00:00:00+00:00,8528.54,8701.387328309342,10010.411201372806,0,0.0
2020-03-01 00:00:00+00:00,8545.65,8701.387328309342,10030.494138857473,0,0.0
2020-03-02 00:00:00+00:00,8900.76,8701.387328309342,10447.306057628974,0,0.0
2020-03-03 00:00:00+00:00,8758.86,8701.387328309342,10280.750310751455,0,0.0
2020-03-04 00:00:00+00:00,8748.23,8701.387328309342,10268.27330166542,0,0.0
2020-03-05 00:00:00+00:00,9062.79,9014.26300693153,10637.489480226328,1,1.0
2020-03-06 00:00:00+00:00,9140.03,9091.08942293095,10728.150268731044,1,1.0
2020-03-07 00:00:00+00:00,8886.71,8839.125832809597,10430.81480855477,1,1.0
2020-03-08 00:00:00+00:00,8036.46,8839.125832809597,9432.830144829533,0,0.0
2020-03-09 00:00:00+00:00,7939.79,8839.125832809597,9319.363308672735,0,0.0
2020-03-10 00:00:00+00:00,7888.99,8839.125832809597,9259.73658604146,0,0.0
2020-03-11 00:00:00+00:00,7926.4,8839.125832809597,9303.646737490986,0,0.0
2020-03-12 00:00:00+00:00,4824.58,8839.125832809597,5662.871918748015,0,0.0
2020-03-13 00:00:00+00:00,5582.5,8839.125832809597,6552.483840336525,0,0.0
2020-03-14 00:00:00+00:00,5169.45,8839.125832809597,6067.66459264266,0,0.0
2020-03-15 00:00:00+00:00,5365.04,8839.125832809597,6297.239212316896,0,0.0
2020-03-16 00:00:00+00:00,5023.0,8839.125832809597,5895.76826332474,0,0.0
2020-03-17 00:00:00+00:00,5320.37,8839.125832809597,6244.807604050377,0,0.0
2020-03-18 00:00:00+00:00,5390.21,8839.125832809597,6326.782610124556,0,0.0
2020-03-19 00:00:00+00:00,6179.03,8839.125832809597,7252.6635421324845,0,0.0
2020-03-20 00:00:00+00:00,6205.0,8839.125832809597,7283.145943446151,0,0.0
2020-03-21 00:00:00+00:00,6165.0,8839.125832809597,7236.195768145934,0,0.0
2020-03-22 00:00:00+00:00,5818.52,8839.125832809597,6829.513349695455,0,0.0
2020-03-23 00:00:00+00:00,6481.71,8839.125832809597,7607.935518629226,0,0.0
2020-03-24 00:00:00+00:00,6749.94,8839.125832809597,7922.771656648655,0,0.0
2020-03-25 00:00:00+00:00,6695.91,8839.125832809597,7859.353707361887,0,0.0
2020-03-26 00:00:00+00:00,6734.11,8839.125832809597,7904.191124773594,0,0.0
2020-03-27 00:00:00+00:00,6365.87,8839.125832809597,7471.967810959797,0,0.0
2020-03-28 00:00:00+00:00,6243.16,8839.125832809597,7327.936410682557,0,0.0
2020-03-29 00:00:00+00:00,5876.82,8839.125832809597,6897.943230195521,0,0.0
2020-03-30 00:00:00+00:00,6386.47,8839.125832809597,7496.147151239411,0,0.0
2020-03-31 00:00:00+00:00,6434.43,8839.125832809597,7552.440411424371,0,0.0
2020-04-01 00:00:00+00:00,6641.0,8839.125832809597,7794.902854218515,0,0.0
2020-04-02 00:00:00+00:00,6826.94,8839.125832809597,8013.150744101573,0,0.0
2020-04-03 00:00:00+00:00,6721.11,8839.125832809597,7888.932317801024,0,0.0
2020-04-04 00:00:00+00:00,6862.65,8839.125832809597,8055.065513100841,0,0.0
2020-04-05 00:00:00+00:00,6771.41,8839.125832809597,7947.9721632410465,0,0.0
2020-04-06 00:00:00+00:00,7332.68,8839.125832809597,8606.765285509866,0,0.0
2020-04-07 00:00:00+00:00,7197.12,8839.125832809597,8447.651141417431,0,0.0
2020-04-08 00:00:00+00:00,7363.77,8839.125832809597,8643.25730926196,0,0.0
2020-04-09 00:00:00+00:00,7283.68,8839.125832809597,8549.2513207671,0,0.0
2020-04-10 00:00:00+00:00,6857.58,8839.125832809597,8049.114578381539,0,0.0
2020-04-11 00:00:00+00:00,6881.93,8839.125832809597,8077.695497595546,0,0.0
2020-04-12 00:00:00+00:00,6894.29,8839.125832809597,8092.2031017633135,0,0.0
2020-04-13 00:00:00+00:00,6836.5,8839.125832809597,8024.371835998325,0,0.0
2020-04-14 00:00:00+00:00,6857.32,8839.125832809597,8048.809402242087,0,0.0
2020-04-15 00:00:00+00:00,6631.75,8839.125832809597,7784.045626180339,0,0.0
2020-04-16 00:00:00+00:00,7100.0,8839.125832809597,8333.656115788504,0,0.0
2020-04-17 00:00:00+00:00,7036.17,8839.125832809597,8258.735373553181,0,0.0
2020-04-18 00:00:00+00:00,7248.61,8839.125832809597,8508.087754572634,0,0.0
2020-04-19 00:00:00+00:00,7121.6,8839.125832809597,8359.00921045062,0,0.0
2020-04-20 00:00:00+00:00,6828.56,8839.125832809597,8015.052226201231,0,0.0
2020-04-21 00:00:00+00:00,6845.56,8839.125832809597,8035.006050703822,0,0.0
2020-04-22 00:00:00+00:00,7124.66,8839.125832809597,8362.600898861085,0,0.0
2020-04-23 00:00:00+00:00,7480.05,8839.125832809597,8779.741468859687,0,0.0
2020-04-24 00:00:00+00:00,7497.34,8839.125832809597,8800.035682133206,0,0.0
2020-04-25 00:00:00+00:00,7541.17,8839.125832809597,8851.481336718418,0,0.0
2020-04-26 00:00:00+00:00,7694.13,8839.125832809597,9031.018807066448,0,0.0
2020-04-27 00:00:00+00:00,7775.57,8839.125832809597,9126.609363977688,0,0.0
2020-04-28 00:00:00+00:00,7748.5,8839.125832809597,9094.835832843268,0,0.0
2020-04-29 00:00:00+00:00,8778.63,9426.68785734029,10303.95543489358,1,0.5
2020-04-30 00:00:00+00:00,8630.86,9426.68785734029,10130.509749790755,0,0.0
2020-05-01 00:00:00+00:00,8817.65,9426.68785734029,10349.755330898939,0,0.0
2020-05-02 00:00:00+00:00,8972.68,9426.68785734029,10531.722472818754,0,0.0
2020-05-03 00:00:00+00:00,8887.35,9426.68785734029,10431.566011359566,0,0.0
2020-05-04 00:00:00+00:00,8868.92,9426.68785734029,10409.93371808999,0,0.0
2020-05-05 00:00:00+00:00,9027.64,9426.68785734029,10596.232013681249,0,0.0
2020-05-06 00:00:00+00:00,9145.93,9426.68785734029,10735.075419587814,0,0.0
2020-05-07 00:00:00+00:00,9991.11,9426.68785734029,11727.109148593747,0,0.0
2020-05-08 00:00:00+00:00,9810.32,9426.68785734029,11514.90609378059,0,0.0
2020-05-09 00:00:00+00:00,9539.68,9426.68785734029,11197.241207699324,0,0.0
2020-05-10 00:00:00+00:00,8726.3,9426.68785734029,10242.532868057064,0,0.0
2020-05-11 00:00:00+00:00,8561.03,9426.68785734029,10048.546481260395,0,0.0
2020-05-12 00:00:00+00:00,8810.0,9426.68785734029,10340.776109872766,0,0.0
2020-05-13 00:00:00+00:00,9295.0,9426.68785734029,10910.046985387895,0,0.0
2020-05-14 00:00:00+00:00,9792.25,9426.68785734029,11493.696352088718,0,0.0
2020-05-15 00:00:00+00:00,9311.55,9426.68785734029,10929.47262041836,0,0.0
2020-05-16 00:00:00+00:00,9387.32,9426.68785734029,11018.407989980797,0,0.0
2020-05-17 00:00:00+00:00,9675.9,9426.68785734029,11357.130029684211,0,0.0
2020-05-18 00:00:00+00:00,9735.91,9426.68785734029,11427.567030178361,0,0.0
2020-05-19 00:00:00+00:00,9771.9,9426.68785734029,11469.810450404731,0,0.0
2020-05-20 00:00:00+00:00,9520.76,9426.68785734029,11175.033774782321,0,0.0
2020-05-21 00:00:00+00:00,9058.33,9426.68785734029,10632.254535680338,0,0.0
2020-05-22 00:00:00+00:00,9169.41,9426.68785734029,10762.635172489041,0,0.0
2020-05-23 00:00:00+00:00,9174.47,9426.68785734029,10768.574369664517,0,0.0
2020-05-24 00:00:00+00:00,8716.23,9426.68785734029,10230.71316142523,0,0.0
2020-05-25 00:00:00+00:00,8890.24,9426.68785734029,10434.958161525,0,0.0
2020-05-26 00:00:00+00:00,8839.14,9426.68785734029,10374.979312578973,0,0.0
2020-05-27 00:00:00+00:00,9202.0,9426.68785734029,10800.887827814891,0,0.0
2020-05-28 00:00:00+00:00,9578.52,9426.68785734029,11242.829827915835,0,0.0
2020-05-29 00:00:00+00:00,9424.31,9426.68785734029,11061.82516458967,0,0.0
2020-05-30 00:00:00+00:00,9698.33,9426.68785734029,11383.457340483807,0,0.0
2020-05-31 00:00:00+00:00,9469.22,9426.68785734029,11114.53847390799,0,0.0
2020-06-01 00:00:00+00:00,10195.38,9426.68785734029,11966.871956308127,0,0.0
2020-06-02 00:00:00+00:00,9522.74,9426.68785734029,11177.357808459683,0,0.0
2020-06-03 00:00:00+00:00,9652.01,9426.68785734029,11329.089037486157,0,0.0
2020-06-04 00:00:00+00:00,9792.39,9426.68785734029,11493.860677702269,0,0.0
2020-06-05 00:00:00+00:00,9628.52,9426.68785734029,11301.517547041107,0,0.0
2020-06-06 00:00:00+00:00,9661.48,9426.68785734029,11340.204491488483,0,0.0
2020-06-07 00:00:00+00:00,9748.82,9426.68785734029,11442.720199256508,0,0.0
2020-06-08 00:00:00+00:00,9774.31,9426.68785734029,11472.639198466572,0,0.0
2020-06-09 00:00:00+00:00,9772.99,9426.68785734029,11471.089842681666,0,0.0
2020-06-10 00:00:00+00:00,9886.32,9426.68785734029,11604.111426851005,0,0.0
2020-06-11 00:00:00+00:00,9269.7,9426.68785734029,10880.350999510512,0,0.0
2020-06-12 00:00:00+00:00,9463.82,9426.68785734029,11108.200200242463,0,0.0
2020-06-13 00:00:00+00:00,9465.95,9426.68785734029,11110.700297077201,0,0.0
2020-06-14 00:00:00+00:00,9346.38,9426.68785734029,10970.354485561025,0,0.0
2020-06-15 00:00:00+00:00,9430.51,9426.68785734029,11069.102441761208,0,0.0
2020-06-16 00:00:00+00:00,9529.1,9525.237899263282,11184.822886332417,1,1.0
2020-06-17 00:00:00+00:00,9463.47,9459.634498802729,11107.789386208584,1,1.0
2020-06-18 00:00:00+00:00,9390.23,9386.424182640443,11021.823615233889,1,1.0
2020-06-19 00:00:00+00:00,9314.01,9310.235074258555,10932.360056199324,1,1.0
2020-06-20 00:00:00+00:00,9353.98,9350.188874599988,10979.275018868066,1,1.0
2020-06-21 00:00:00+00:00,9294.41,9290.643018049097,10909.35447030222,1,1.0
2020-06-22 00:00:00+00:00,9680.86,9676.936391627954,11362.951851421441,1,1.0
2020-06-23 00:00:00+00:00,9613.86,9609.96354642215,11284.31030779358,1,1.0
2020-06-24 00:00:00+00:00,9308.03,9304.257497925262,10925.341004991946,1,1.0
2020-06-25 00:00:00+00:00,9254.68,9250.92912043676,10862.721208685281,1,1.0
2020-06-26 00:00:00+00:00,9161.8,9158.08676427683,10753.702901638177,1,1.0
2020-06-27 00:00:00+00:00,9009.86,9006.208344865336,10575.362660760304,1,1.0
2020-06-28 00:00:00+00:00,9118.09,9114.394479740327,10702.398097578865,1,1.0
2020-06-29 00:00:00+00:00,9182.67,9178.948305761085,10778.199155601065,1,1.0
2020-06-30 00:00:00+00:00,9132.51,9128.808635380143,10719.323635774594,1,1.0
2020-07-01 00:00:00+00:00,9231.97,9228.228324696103,10836.065246658583,1,1.0
2020-07-02 00:00:00+00:00,9085.99,9082.307489723813,10664.720581900441,1,1.0
2020-07-03 00:00:00+00:00,9058.26,9054.588728566247,10632.172372873567,1,1.0
2020-07-04 00:00:00+00:00,9139.68,9135.97572941187,10727.73945469716,1,1.0
2020-07-05 00:00:00+00:00,9075.83,9072.151607525442,10652.795237374188,1,1.0
2020-07-06 00:00:00+00:00,9344.62,9340.83266816527,10968.288677847822,1,1.0
2020-07-07 00:00:00+00:00,9258.09,9254.337738379323,10866.723711129627,1,1.0
2020-07-08 00:00:00+00:00,9425.13,9421.310037829735,11062.78764318333,1,1.0
2020-07-09 00:00:00+00:00,9234.39,9230.647343881148,10838.905732264246,1,1.0
2020-07-10 00:00:00+00:00,9285.54,9281.77661301961,10898.943268929399,1,1.0
2020-07-11 00:00:00+00:00,9233.85,9230.107562740684,10838.271904897694,1,1.0
2020-07-12 00:00:00+00:00,9300.0,9296.23075244761,10915.915757300427,1,1.0
2020-07-13 00:00:00+00:00,9241.03,9237.284652719456,10846.699461364084,1,1.0
2020-07-14 00:00:00+00:00,9255.02,9251.268982636311,10863.120285175337,1,1.0
2020-07-15 00:00:00+00:00,9201.51,9197.780669995078,10800.31268816747,1,1.0
2020-07-16 00:00:00+00:00,9130.79,9127.089332488293,10717.304778236687,1,1.0
2020-07-17 00:00:00+00:00,9153.08,9149.370298453028,10743.467763422732,1,1.0
2020-07-18 00:00:00+00:00,9164.84,9161.125532178703,10757.271114960995,1,1.0
2020-07-19 00:00:00+00:00,9210.99,9207.256827794345,10811.439879713622,1,1.0
2020-07-20 00:00:00+00:00,9162.0,9158.28668321774,10753.937652514682,1,1.0
2020-07-21 00:00:00+00:00,9386.46,9382.655710604235,11017.398561211849,1,1.0
2020-07-22 00:00:00+00:00,9518.56,9514.702171077173,11172.451515140816,1,1.0
2020-07-23 00:00:00+00:00,9608.7,9514.702171077173,11278.253735179855,0,0.0
2020-07-24 00:00:00+00:00,9542.14,9514.702171077173,11200.128643480291,0,0.0
2020-07-25 00:00:00+00:00,9699.66,9514.702171077173,11385.018433812545,0,0.0
2020-07-26 00:00:00+00:00,9919.91,9514.702171077173,11643.537836559364,0,0.0
2020-07-27 00:00:00+00:00,11025.59,9514.702171077173,12941.33458220796,0,0.0
2020-07-28 00:00:00+00:00,10912.79,9514.702171077173,12808.935087861348,0,0.0
2020-07-29 00:00:00+00:00,11100.0,9514.702171077173,13028.673645810188,0,0.0
2020-07-30 00:00:00+00:00,11100.77,9514.702171077173,13029.577436684716,0,0.0
2020-07-31 00:00:00+00:00,11342.27,9514.702171077173,13313.039120059777,0,0.0
2020-08-01 00:00:00+00:00,11807.44,9514.702171077173,13859.034446169826,0,0.0
2020-08-02 00:00:00+00:00,11051.39,9514.702171077173,12971.617445276599,0,0.0
2020-08-03 00:00:00+00:00,11218.62,9514.702171077173,13167.904390662983,0,0.0
2020-08-04 00:00:00+00:00,11174.62,9514.702171077173,13116.259197832745,0,0.0
2020-08-05 00:00:00+00:00,11749.51,9514.702171077173,13791.038854791286,0,0.0
2020-08-06 00:00:00+00:00,11760.52,9514.702171077173,13803.96189054267,0,0.0
