hour_start_iso,hour_start_ms,close,volume,signal_score,rsi_14,macd,macd_signal,macd_hist,bb_percent_b,bb_up_20_2,bb_lo_20_2,vwap_24h,sma_50,sma_200,macd_bull_cross,macd_bear_cross,bb_breakout_up,bb_breakout_down,golden_cross_50_200,death_cross_50_200,trend_up,trend_down,price_above_vwap24h,price_below_vwap24h,rsi_overbought,rsi_oversold,reasons
2025-09-12 17:00:00+00:00,1757696400000,115800.0,1010.96125,3,65.93693294419384,257.47657995668123,267.4057877286399,-9.92920777195866,0.9952718722854188,115804.71312178888,114807.88687821112,115265.71088818376,114572.58,112159.81,0,0,0,0,0,0,1,0,1,0,0,0,"Trend_Up,Above_VWAP"
2025-09-12 16:00:00+00:00,1757692800000,115509.0,759.30936,3,61.766368283967616,226.04619473800992,269.88808967162953,-43.841894933619585,0.737461744746764,115806.4623034595,114673.4376965405,115232.44257307652,114533.2,112134.825,0,0,0,0,0,0,1,0,1,0,0,0,"Trend_Up,Above_VWAP"
2025-09-12 14:00:00+00:00,1757685600000,115277.0,1860.97197,3,58.81510600759122,230.3934038827574,297.9930191997024,-67.599615316945,0.5869046492734925,115894.47083162949,114399.72916837054,115152.01000511069,114476.66,112087.025,0,0,0,0,0,0,1,0,1,0,0,0,"Trend_Up,Above_VWAP"
2025-09-12 13:00:00+00:00,1757682000000,115191.0,915.87514,3,57.26175036892392,235.00242689315928,314.89292302893864,-79.89049613577936,0.5555330168346602,115925.73532288116,114272.66467711882,115097.38387900263,114439.12,112062.565,0,0,0,0,0,0,1,0,1,0,0,0,"Trend_Up,Above_VWAP"
2025-09-12 12:00:00+00:00,1757678400000,115116.0,948.72516,3,55.915272450213955,246.22336278072908,334.8655470628835,-88.6421842821544,0.5272679170425145,115923.01721467622,114215.88278532376,115043.2509475651,114381.94,112039.86,0,0,0,0,0,0,1,0,1,0,0,0,"Trend_Up,Above_VWAP"
2025-09-12 11:00:00+00:00,1757674800000,114943.0,628.21233,3,52.725106937696125,264.60029021858645,357.0260931334221,-92.42580291483564,0.447088954567945,115928.94077494663,114145.75922505336,114871.05419281828,114325.28,112018.705,0,0,0,0,0,0,1,0,1,0,0,0,"Trend_Up,Above_VWAP"
2025-09-12 10:00:00+00:00,1757671200000,115017.0,479.83199,3,54.2854105521177,301.8217461088352,380.13254386213094,-78.31079775329573,0.5095217830636216,115967.38114626326,114029.71885373676,114855.14200315322,114272.22,111999.55,0,0,0,0,0,0,1,0,1,0,0,0,"Trend_Up,Above_VWAP"
2025-09-12 09:00:00+00:00,1757667600000,115083.0,660.9643,3,55.649299079835245,337.4051789562509,399.71024330045486,-62.30506434420397,0.5563920270608569,115967.58810858444,113973.51189141558,114845.98694457732,114219.52,111981.495,0,0,0,0,0,0,1,0,1,0,0,0,"Trend_Up,Above_VWAP"
2025-09-12 08:00:00+00:00,1757664000000,115094.0,891.59914,3,55.86652491395685,371.1948670057609,415.2865093865058,-44.09164238074493,0.5731721236659052,115954.68915316233,113938.21084683768,114816.35681699328,114168.82,111965.66,0,0,0,0,0,0,1,0,1,0,0,0,"Trend_Up,Above_VWAP"
2025-09-12 07:00:00+00:00,1757660400000,115119.0,950.73655,2,56.330568257608434,407.8035980506975,426.309419981692,-18.505821930994557,0.6047822613400052,115980.29054163252,113801.00945836748,114796.12720323016,114103.16,111950.415,0,1,0,0,0,0,1,0,1,0,0,0,"Trend_Up,Above_VWAP,MACD_Cross_Down"
2025-09-12 06:00:00+00:00,1757656800000,115341.0,344.72036,3,60.47239923299408,446.0525078854989,430.93587546444064,15.116632421058284,0.7200813174735946,115985.02024908022,113684.27975091976,114755.42398767563,114032.72,111933.17,0,0,0,0,0,0,1,0,1,0,0,0,"Trend_Up,Above_VWAP"
2025-09-12 05:00:00+00:00,1757653200000,115644.0,1004.42854,3,66.68670264999005,465.7803526872158,427.15671735917607,38.62363532803971,0.872309708812338,115943.56534089224,113597.53465910775,114736.81003451324,113956.74,111916.115,0,0,0,0,0,0,1,0,1,0,0,0,"Trend_Up,Above_VWAP"
2025-09-12 04:00:00+00:00,1757649600000,115386.0,802.44212,3,63.7405971402033,453.33436037685897,417.5008085271661,35.83355184969287,0.8026895371304188,115844.7121644099,113519.88783559013,114697.4734541975,113874.8,111897.68,0,0,0,0,0,0,1,0,1,0,0,0,"Trend_Up,Above_VWAP"
2025-09-12 03:00:00+00:00,1757646000000,115212.0,1073.33587,3,61.61470919584887,457.1238849498041,408.5424205647428,48.581464385061224,0.7601475348335811,115762.56412379902,113467.135876201,114666.86081812254,113795.82,111881.705,0,0,0,0,0,0,1,0,1,0,0,0,"Trend_Up,Above_VWAP"
2025-09-12 02:00:00+00:00,1757642400000,115411.0,752.13212,3,65.70583470392657,473.0279852599924,396.3970544684775,76.63093079151491,0.8753716418302967,115694.07449560487,113422.7255043951,114637.50904668464,113712.16,111866.575,0,0,0,0,0,0,1,0,1,0,0,0,"Trend_Up,Above_VWAP"
2025-09-12 01:00:00+00:00,1757638800000,115401.0,1459.16293,3,65.59925155878435,466.18517532486294,377.23932177059874,88.9458535542642,0.9194534002073026,115573.30630138716,113434.09369861284,114596.53321468136,113624.38,111849.455,0,0,0,0,0,0,1,0,1,0,0,0,"Trend_Up,Above_VWAP"
2025-09-12 00:00:00+00:00,1757635200000,115859.0,3683.86322,2,75.59040852237987,451.68856809384306,355.0028583820327,96.68570971181038,1.2126682764503738,115437.64322536765,113456.35677463235,114543.20345607412,113547.62,111833.92,0,0,1,0,0,0,1,0,1,0,1,0,"BB_Breakout_Up,Trend_Up,Above_VWAP,RSI_Overbought"
2025-09-11 23:00:00+00:00,1757631600000,115489.0,923.12516,2,72.44179475166446,379.9828829648759,330.8314309540801,49.15145201079582,1.2459785717730874,115117.23524530148,113605.86475469852,114350.88157752684,113462.1,111813.83,0,0,1,0,0,0,1,0,1,0,1,0,"BB_Breakout_Up,Trend_Up,Above_VWAP,RSI_Overbought"
2025-09-11 22:00:00+00:00,1757628000000,115106.0,2773.96467,5,68.54137873748748,320.6060574662406,318.5435679513811,2.0624895148595215,1.222244609475665,114860.2905570522,113754.7094429478,114298.13803608286,113378.66,111797.425,1,0,1,0,0,0,1,0,1,0,0,0,"MACD_Cross_Up,BB_Breakout_Up,Trend_Up,Above_VWAP"
2025-09-11 21:00:00+00:00,1757624400000,114473.0,402.541,3,59.8121717725406,279.1526393575623,318.02794557266617,-38.87530621510387,0.7507258694439405,114702.06595082306,113783.13404917697,114199.21286789529,113307.64,111783.155,0,0,0,0,0,0,1,0,1,0,0,0,"Trend_Up,Above_VWAP"
2025-09-11 20:00:00+00:00,1757620800000,114372.0,435.41268,3,58.08913432041945,286.6335109445645,327.7467721264421,-41.11326118187765,0.66819814781497,114683.38822304408,113744.91177695592,114186.34812382566,113245.36,111768.04,0,0,0,0,0,0,1,0,1,0,0,0,"Trend_Up,Above_VWAP"
2025-09-11 19:00:00+00:00,1757617200000,114408.0,984.52114,3,58.92531189036984,302.2962450655177,338.0250874219115,-35.728842356393784,0.7252901260486825,114674.1254225448,113705.3745774552,114159.6897003211,113181.9,111751.61,0,0,0,0,0,0,1,0,1,0,0,0,"Trend_Up,Above_VWAP"
2025-09-11 18:00:00+00:00,1757613600000,114319.0,894.72802,3,57.521611354156825,314.22509850619826,346.9572980110099,-32.73219950481166,0.6570095425280439,114650.93778654284,113683.16221345717,114118.71009605734,113115.04,111736.63,0,0,0,0,0,0,1,0,1,0,0,0,"Trend_Up,Above_VWAP"
2025-09-11 17:00:00+00:00,1757610000000,114596.0,424.66376,3,63.82535445401061,333.94192455586744,355.1403478872128,-21.19842333134534,0.955301275079854,114640.36480830824,113647.83519169176,114097.25513473611,113048.4,111722.105,0,0,0,0,0,0,1,0,1,0,0,0,"Trend_Up,Above_VWAP"
2025-09-11 16:00:00+00:00,1757606400000,114474.0,806.15162,3,62.127965069674445,326.04679090208083,360.4399537200491,-34.39316281796829,0.8921091051931513,114575.60109107336,113633.89890892664,114071.71211284117,112974.38,111705.54,0,0,0,0,0,0,1,0,1,0,0,0,"Trend_Up,Above_VWAP"
2025-09-11 15:00:00+00:00,1757602800000,114167.0,1211.53422,3,57.46433268641267,323.64904880723043,369.0382444245412,-45.38919561731075,0.6090550644099434,114557.38905452128,113558.81094547872,114049.22750226688,112920.84,111688.05,0,0,0,0,0,0,1,0,1,0,0,0,"Trend_Up,Above_VWAP"
2025-09-11 14:00:00+00:00,1757599200000,114457.0,1637.33938,3,64.42291877430002,347.139217278047,380.3855433288688,-33.246326050821835,0.8984849538246381,114566.04681619292,113491.85318380706,114027.8332162736,112892.64,111672.6,0,0,0,0,0,0,1,0,1,0,0,0,"Trend_Up,Above_VWAP"
2025-09-11 13:00:00+00:00,1757595600000,114601.0,2765.11829,4,68.23265323894137,342.54464369312336,388.6971248415743,-46.15248114845093,1.0808051396917582,114515.52093923796,113457.67906076204,113990.40608662936,112856.74,111653.725,0,0,1,0,0,0,1,0,1,0,0,0,"BB_Breakout_Up,Trend_Up,Above_VWAP"
2025-09-11 12:00:00+00:00,1757592000000,113978.0,4934.15293,3,58.33397370732133,317.0360113182833,400.235245128687,-83.19923381040371,0.5375347719606867,114400.6096628045,113486.79033719547,113921.95436814026,112812.96,111633.985,0,0,0,0,0,0,1,0,1,0,0,0,"Trend_Up,Above_VWAP"
2025-09-11 11:00:00+00:00,1757588400000,113999.0,510.29611,3,58.90851461663578,343.29901492249337,421.03505358128785,-77.73603865879448,0.5713326328476939,114396.22230678446,113469.57769321551,113819.36064772953,112788.04,111619.04,0,0,0,0,0,0,1,0,1,0,0,0,"Trend_Up,Above_VWAP"
2025-09-11 10:00:00+00:00,1757584800000,114059.0,254.10868,3,60.48912178549257,369.6885356693674,440.4690632459864,-70.78052757661902,0.6448370916249261,114388.81476388764,113460.18523611236,113790.08676659124,112766.82,111604.125,0,0,0,0,0,0,1,0,1,0,0,0,"Trend_Up,Above_VWAP"
2025-09-11 09:00:00+00:00,1757581200000,113879.0,778.65607,3,57.297306772631465,391.8847816310881,458.16419514014115,-66.27941350905303,0.4592626304245331,114376.76535820543,113456.23464179457,113765.21466872374,112744.94,111590.595,0,0,0,0,0,0,1,0,1,0,0,0,"Trend_Up,Above_VWAP"
2025-09-11 08:00:00+00:00,1757577600000,114037.0,468.22247,3,61.33595533071154,432.842393289422,474.73404851740435,-41.89165522798231,0.6292517263837167,114378.0551716896,113458.14482831044,113740.19687657934,112726.7,111576.97,0,0,0,0,0,0,1,0,1,0,0,0,"Trend_Up,Above_VWAP"
2025-09-11 07:00:00+00:00,1757574000000,114083.0,1318.57196,3,62.527440293029166,462.7360373582196,485.2069623243999,-22.47092496618029,0.6935409292376823,114394.540418918,113377.959581082,113687.11122202028,112705.94,111563.33,0,0,0,0,0,0,1,0,1,0,0,0,"Trend_Up,Above_VWAP"
2025-09-11 06:00:00+00:00,1757570400000,114317.0,862.56724,2,68.84451669211795,489.4768552444293,490.824693565945,-1.3478383215156668,0.8090608614469313,114637.20798443626,112960.19201556372,113635.90605037956,112668.16,111549.04,0,1,0,0,0,0,1,0,1,0,0,0,"Trend_Up,Above_VWAP,MACD_Cross_Down"
2025-09-11 05:00:00+00:00,1757566800000,114267.0,638.94877,3,68.20721732972348,492.6627449065563,491.1616531463239,1.5010917602324412,0.7758466747751535,114730.182655663,112663.817344337,113582.5139955475,112622.32,111533.7,0,0,0,0,0,0,1,0,1,0,0,0,"Trend_Up,Above_VWAP"
2025-09-11 04:00:00+00:00,1757563200000,114150.0,707.47424,3,66.7284024225419,494.65400414940086,490.78638020626573,3.867623943135129,0.7366619589242028,114764.05347368996,112432.24652631002,113543.5538215516,112570.88,111517.9,0,0,0,0,0,0,1,0,1,0,0,0,"Trend_Up,Above_VWAP"
2025-09-11 03:00:00+00:00,1757559600000,114408.0,1239.58089,2,73.75286914344872,501.9133349771728,489.8194742204819,12.0938607566909,0.8592460711580189,114759.93764590035,112259.56235409965,113507.76972806944,112514.26,111504.12,1,0,0,0,0,0,1,0,1,0,1,0,"MACD_Cross_Up,Trend_Up,Above_VWAP,RSI_Overbought"
2025-09-11 02:00:00+00:00,1757556000000,113808.0,827.11509,2,66.03077408593549,477.609232361312,486.7960090313091,-9.18677666999713,0.6570287505222717,114662.54097362336,112170.95902637664,113456.62680268745,112453.22,111485.93,0,1,0,0,0,0,1,0,1,0,0,0,"Trend_Up,Above_VWAP,MACD_Cross_Down"
2025-09-11 01:00:00+00:00,1757552400000,113904.0,623.36162,3,69.04895825611447,500.7322252791055,489.0927031988084,11.63952208029707,0.7077173575097511,114730.11844028476,111903.68155971525,113406.0026695351,112409.64,111469.925,0,0,0,0,0,0,1,0,1,0,0,0,"Trend_Up,Above_VWAP"
2025-09-11 00:00:00+00:00,1757548800000,113884.0,501.93496,3,68.77283307583652,513.1876493264717,486.1828226787341,27.004826647737616,0.7172641906352273,114772.10333878234,111630.99666121766,113332.50749387094,112372.26,111454.735,0,0,0,0,0,0,1,0,1,0,0,0,"Trend_Up,Above_VWAP"
2025-09-10 22:00:00+00:00,1757541600000,113860.0,439.13025,3,69.69814856557498,522.2758582928946,468.3752411045451,53.90061718834943,0.7530729423673941,114734.14303901322,111194.0569609868,113230.90408313008,112305.74,111423.195,0,0,0,0,0,0,1,0,1,0,0,0,"Trend_Up,Above_VWAP"
2025-09-10 21:00:00+00:00,1757538000000,113809.0,532.82444,3,69.09602072155906,522.4870409435534,454.90008680745774,67.5869541360957,0.7627223131839721,114681.48816657651,111004.41183342348,113207.70200988807,112267.0,111410.51,0,0,0,0,0,0,1,0,1,0,0,0,"Trend_Up,Above_VWAP"
2025-09-10 20:00:00+00:00,1757534400000,113541.0,916.09664,3,65.777781939562,520.3495025675948,438.0033482734338,82.34615429416095,0.715426493407893,114646.72404500828,110761.17595499172,113139.6975646469,112231.1,111397.265,0,0,0,0,0,0,1,0,1,0,0,0,"Trend_Up,Above_VWAP"
2025-09-10 19:00:00+00:00,1757530800000,113584.0,1399.35514,3,66.8471447364305,537.3397790031158,417.4168096998935,119.92296930322232,0.747313245144659,114611.85791046404,110544.14208953596,113071.71971863134,112208.84,111373.4,0,0,0,0,0,0,1,0,1,0,0,0,"Trend_Up,Above_VWAP"
2025-09-10 18:00:00+00:00,1757527200000,113610.0,721.10154,3,67.46293280878076,546.831516868042,387.4360673740879,159.39544949395406,0.7798082057234784,114501.64044299534,110452.25955700464,113019.21850743276,112180.5,111353.91,0,0,0,0,0,0,1,0,1,0,0,0,"Trend_Up,Above_VWAP"
2025-09-10 14:00:00+00:00,1757512800000,113899.0,2774.65087,2,73.89525548709442,435.7297379581578,175.91266509988995,259.8170728582678,1.057384278350516,113705.5877013212,110335.1122986788,112401.19744481436,112070.14,111285.045,0,0,1,0,0,0,1,0,1,0,1,0,"BB_Breakout_Up,Trend_Up,Above_VWAP,RSI_Overbought"
