day_start_iso,day_start_ms,open,high,low,close,volume,trades_count,quote_volume,vwap
2019-11-13T00:00:00+00:00,1573603200000,8823.72000000,8841.26000000,8721.49000000,8791.21000000,161.90752300,2696,1420714.18538331,8774.849735569793
2019-11-14T00:00:00+00:00,1573689600000,8791.22000000,8808.57000000,8598.33000000,8645.97000000,70.18273100,2641,610576.54603219,8699.811724798654
2019-11-15T00:00:00+00:00,1573776000000,8645.97000000,8783.30000000,8408.21000000,8473.65000000,94.89497100,2511,813036.87173838,8567.755099881742
2019-11-16T00:00:00+00:00,1573862400000,8479.04000000,8535.98000000,8445.92000000,8495.01000000,68.05758200,1665,577549.34535446,8486.186672845062
2019-11-17T00:00:00+00:00,1573948800000,8495.01000000,8626.55000000,8420.00000000,8511.33000000,95.14887100,3724,810984.55884666,8523.322981379988
2019-11-18T00:00:00+00:00,1574035200000,8511.51000000,8511.51000000,8069.00000000,8186.59000000,71.17284000,5880,589565.06904439,8283.568128578121
2019-11-19T00:00:00+00:00,1574121600000,8182.71000000,8208.97000000,8004.04000000,8133.77000000,83.99738700,5726,682237.00247427,8122.121733075695
2019-11-20T00:00:00+00:00,1574208000000,8134.49000000,8229.50000000,8046.64000000,8094.38000000,58.43642800,6973,473949.03272950,8110.506561583469
2019-11-21T00:00:00+00:00,1574294400000,8097.84000000,8132.71000000,7520.18000000,7634.12000000,195.15704900,6331,1511505.78203138,7745.073979015639
2019-11-22T00:00:00+00:00,1574380800000,7628.15000000,7721.84000000,6798.50000000,7282.49000000,205.23110400,6988,1496155.74160249,7290.1022917193395
2019-11-23T00:00:00+00:00,1574467200000,7277.26000000,7343.76000000,7087.90000000,7314.92000000,30.16318500,2884,218318.42725795,7237.910295545713
2019-11-24T00:00:00+00:00,1574553600000,7321.06000000,7334.40000000,6890.00000000,6905.31000000,143.18001800,5073,1014166.43231206,7083.156200693173
2019-11-25T00:00:00+00:00,1574640000000,6901.05000000,7369.92000000,6524.64000000,7121.63000000,179.91884200,7764,1242840.72805286,6907.785278280414
2019-11-26T00:00:00+00:00,1574726400000,7114.36000000,7335.85000000,7031.09000000,7151.05000000,115.24533700,4124,823870.77112088,7148.842569837598
2019-11-27T00:00:00+00:00,1574812800000,7155.73000000,7648.10000000,6850.74000000,7515.75000000,102.01107700,5412,740946.91870746,7263.396686885877
2019-11-28T00:00:00+00:00,1574899200000,7506.50000000,7643.22000000,7365.12000000,7424.67000000,88.48557500,3391,667399.04459474,7542.461520928581
2019-11-29T00:00:00+00:00,1574985600000,7412.07000000,7855.00000000,7404.12000000,7737.13000000,91.68067800,4836,701005.98283169,7646.169270603453
2019-11-30T00:00:00+00:00,1575072000000,7737.98000000,7800.00000000,7414.00000000,7548.08000000,114.53143800,3868,876196.89322034,7650.274095225627
2019-12-01T00:00:00+00:00,1575158400000,7540.08000000,7542.65000000,7236.66000000,7396.18000000,77.40277200,3980,569476.17214012,7357.309789113495
2019-12-02T00:00:00+00:00,1575244800000,7405.58000000,7419.16000000,7162.23000000,7296.97000000,107.11470300,4809,778557.21047437,7268.443907970039
2019-12-03T00:00:00+00:00,1575331200000,7296.96000000,7399.97000000,7239.55000000,7281.25000000,58.63618900,4021,428974.70548526,7315.869479260666
2019-12-04T00:00:00+00:00,1575417600000,7284.86000000,7751.07000000,7082.46000000,7195.68000000,118.66783500,9745,872355.41240979,7351.237278490756
2019-12-05T00:00:00+00:00,1575504000000,7180.59000000,7480.67000000,7153.94000000,7381.97000000,113.53432400,13461,832524.13155778,7332.796833826042
2019-12-06T00:00:00+00:00,1575590400000,7376.79000000,7597.04000000,7303.90000000,7529.99000000,76.72316800,1933,570418.69848336,7434.764665653013
2019-12-07T00:00:00+00:00,1575676800000,7542.59000000,7611.36000000,7472.23000000,7491.51000000,36.00901100,1238,270991.89242911,7525.668850752663
2019-12-08T00:00:00+00:00,1575763200000,7485.51000000,7562.68000000,7378.86000000,7509.15000000,32.26979800,2287,240993.19842661,7468.072729386468
2019-12-09T00:00:00+00:00,1575849600000,7511.64000000,7645.75000000,7276.66000000,7345.27000000,68.68233700,2178,514116.82488084,7485.42998589055
2019-12-10T00:00:00+00:00,1575936000000,7337.84000000,7405.29000000,7164.42000000,7227.39000000,59.57623500,2457,434576.01086851,7294.452408221332
2019-12-11T00:00:00+00:00,1576022400000,7230.50000000,7271.71000000,7139.23000000,7208.17000000,23.33556000,1438,168269.94492682,7210.880944225037
2019-12-12T00:00:00+00:00,1576108800000,7210.16000000,7292.67000000,7087.23000000,7200.81000000,43.88073500,1687,315859.40683962,7198.133915478397
2019-12-13T00:00:00+00:00,1576195200000,7196.03000000,7302.72000000,7195.48000000,7253.02000000,24.30811500,1197,176072.38342966,7243.358171938054
2019-12-14T00:00:00+00:00,1576281600000,7254.49000000,7269.11000000,7013.56000000,7068.94000000,49.74219500,2103,353750.67501610,7111.682044109633
2019-12-15T00:00:00+00:00,1576368000000,7066.69000000,7196.62000000,7011.08000000,7121.19000000,32.08720700,1784,228107.86665693,7108.997260401318
2019-12-16T00:00:00+00:00,1576454400000,7123.79000000,7152.66000000,6850.00000000,6893.47000000,80.23461800,1586,558535.67906804,6961.280467092646
2019-12-17T00:00:00+00:00,1576540800000,6891.13000000,6937.54000000,6564.89000000,6619.91000000,104.83443500,1565,703780.98464529,6713.261579034503
2019-12-18T00:00:00+00:00,1576627200000,6626.58000000,7411.91000000,6438.08000000,7270.83000000,156.11639400,2535,1066162.57397371,6829.280043284307
2019-12-19T00:00:00+00:00,1576713600000,7285.03000000,7366.95000000,7048.75000000,7147.99000000,76.64212900,1876,549559.42962992,7170.461426377131
2019-12-20T00:00:00+00:00,1576800000000,7156.13000000,7214.26000000,7082.30000000,7181.29000000,29.91223400,676,213808.88047565,7147.874026247921
2019-12-21T00:00:00+00:00,1576886400000,7188.86000000,7190.69000000,7118.00000000,7137.74000000,17.30559800,313,123673.93805748,7146.470064627642
2019-12-22T00:00:00+00:00,1576972800000,7137.36000000,7512.47000000,7127.42000000,7504.57000000,69.74896100,918,510605.96931964,7320.624737616379
2019-12-23T00:00:00+00:00,1577059200000,7510.48000000,7689.98000000,7271.82000000,7321.46000000,139.12964400,1592,1043876.77387046,7502.906956841346
2019-12-24T00:00:00+00:00,1577145600000,7312.63000000,7430.89000000,7166.30000000,7276.31000000,68.08275100,1065,495823.35739253,7282.657502963269
2019-12-25T00:00:00+00:00,1577232000000,7262.39000000,7272.13000000,7131.55000000,7200.10000000,31.49889900,554,227121.60230357,7210.461619740106
2019-12-26T00:00:00+00:00,1577318400000,7205.02000000,7432.08000000,7164.33000000,7208.33000000,38.35955800,684,278010.65446193,7247.493687542749
2019-12-27T00:00:00+00:00,1577404800000,7208.33000000,7273.96000000,7100.00000000,7249.98000000,56.29745700,810,405539.37828206,7203.511488663866
2019-12-28T00:00:00+00:00,1577491200000,7253.94000000,7361.77000000,7250.22000000,7308.62000000,31.31103200,603,228862.48770659,7309.324320788596
2019-12-29T00:00:00+00:00,1577577600000,7312.34000000,7526.48000000,7294.84000000,7391.07000000,25.92625900,537,191712.79107654,7394.541228510445
2019-12-30T00:00:00+00:00,1577664000000,7357.28000000,7396.65000000,7227.31000000,7244.30000000,75.23928400,839,549628.15315285,7305.068893968342
2019-12-31T00:00:00+00:00,1577750400000,7240.76000000,7300.00000000,7146.00000000,7197.33000000,50.66999100,568,366875.19043639,7240.482644577339
2020-01-01T00:00:00+00:00,1577836800000,7180.46000000,7245.54000000,7175.62000000,7195.65000000,31.40388300,491,226629.00992921,7216.5919714199035
2020-01-02T00:00:00+00:00,1577923200000,7191.39000000,7210.05000000,6934.29000000,6961.80000000,67.00440700,738,476379.33805488,7109.6717273369795
2020-01-03T00:00:00+00:00,1578009600000,6958.14000000,7404.24000000,6877.78000000,7345.65000000,102.62138600,1697,742763.23677920,7237.899094241428
2020-01-04T00:00:00+00:00,1578096000000,7344.55000000,7403.98000000,7282.25000000,7349.45000000,32.27137200,481,236709.95916405,7334.982818953282
2020-01-05T00:00:00+00:00,1578182400000,7363.88000000,7489.84000000,7332.96000000,7364.19000000,67.24763800,678,500336.38086466,7440.207503862962
2020-01-06T00:00:00+00:00,1578268800000,7359.40000000,7796.86000000,7352.92000000,7777.53000000,142.31167500,914,1075569.84680959,7557.846865407142
2020-01-07T00:00:00+00:00,1578355200000,7785.53000000,8198.98000000,7735.68000000,8174.34000000,242.89606600,2947,1926903.17730094,7933.035759010359
2020-01-08T00:00:00+00:00,1578441600000,8174.37000000,8456.12000000,7890.00000000,8051.97000000,186.16218800,2211,1533174.26317588,8235.691037193224
2020-01-09T00:00:00+00:00,1578528000000,8036.44000000,8036.44000000,7753.44000000,7824.32000000,116.17133800,1368,915656.23025253,7881.946149682204
2020-01-10T00:00:00+00:00,1578614400000,7813.16000000,8195.00000000,7684.66000000,8195.00000000,189.00302900,1792,1500104.24983744,7936.93232206051
2020-01-11T00:00:00+00:00,1578700800000,8195.00000000,8290.00000000,8010.01000000,8026.42000000,79.69431700,1294,647361.88139869,8123.062042161551
2020-01-12T00:00:00+00:00,1578787200000,8010.01000000,8192.05000000,7968.79000000,8185.42000000,46.70300600,917,378639.02349126,8107.380143609172
2020-01-13T00:00:00+00:00,1578873600000,8186.81000000,8186.81000000,8059.34000000,8102.27000000,71.02652400,1042,577263.40303068,8127.434238942625
2020-01-14T00:00:00+00:00,1578960000000,8110.96000000,8891.18000000,8110.96000000,8847.12000000,351.52133600,4225,3016074.97575909,8580.06233726618
2020-01-15T00:00:00+00:00,1579046400000,8808.88000000,8911.21000000,8579.47000000,8817.79000000,146.62429500,2487,1285245.93320606,8765.572807740082
2020-01-16T00:00:00+00:00,1579132800000,8836.69000000,8857.99000000,8595.65000000,8730.00000000,95.19665300,1423,827028.35132448,8687.578032018417
2020-01-17T00:00:00+00:00,1579219200000,8729.99000000,9022.50000000,8673.10000000,8915.59000000,77.32251200,1659,686071.05632304,8872.850074025531
2020-01-18T00:00:00+00:00,1579305600000,8905.00000000,8988.76000000,8805.36000000,8917.29000000,51.10462700,1116,455203.43160470,8907.284101783973
2020-01-19T00:00:00+00:00,1579392000000,8913.69000000,9200.00000000,8493.57000000,8718.51000000,217.43689700,2534,1924820.72503770,8852.31877199618
2020-01-20T00:00:00+00:00,1579478400000,8725.94000000,8741.97000000,8530.00000000,8644.33000000,44.18651300,757,382346.03737531,8653.003177130317
2020-01-21T00:00:00+00:00,1579564800000,8650.15000000,8778.28000000,8503.31000000,8754.88000000,69.58808800,1088,601599.85417849,8645.15567920892
2020-01-22T00:00:00+00:00,1579651200000,8737.02000000,8819.92000000,8605.64000000,8670.36000000,37.87117200,728,329011.10985286,8687.640030069837
2020-01-23T00:00:00+00:00,1579737600000,8671.00000000,8671.00000000,8305.50000000,8414.87000000,64.56001300,3553,546230.22754206,8460.813468889171
2020-01-24T00:00:00+00:00,1579824000000,8411.45000000,8524.11000000,8241.50000000,8451.96000000,82.69606900,6902,696183.39721351,8418.579088850161
2020-01-25T00:00:00+00:00,1579910400000,8440.25000000,8442.68000000,8277.21000000,8344.78000000,75.48201000,8498,629147.65244861,8335.067553826535
2020-01-26T00:00:00+00:00,1579996800000,8340.11000000,8612.12000000,8301.86000000,8612.12000000,57.45104500,2734,486981.33544229,8476.457398508417
2020-01-27T00:00:00+00:00,1580083200000,8613.88000000,9002.45000000,8584.04000000,8914.11000000,103.99854600,10776,913570.78519044,8784.45728645514
2020-01-28T00:00:00+00:00,1580169600000,8921.17000000,9402.37000000,8892.43000000,9380.14000000,143.79943700,6883,1308959.35687214,9102.673725156099
2020-01-29T00:00:00+00:00,1580256000000,9376.62000000,9445.67000000,9239.08000000,9300.85000000,140.35618600,14898,1309733.92105105,9331.501221122167
2020-01-30T00:00:00+00:00,1580342400000,9300.42000000,9579.29000000,9205.00000000,9526.47000000,131.54702200,13670,1233883.52263349,9379.790616875309
2020-01-31T00:00:00+00:00,1580428800000,9513.19000000,9534.33000000,9213.32000000,9352.98000000,76.29892500,6310,714239.34902474,9361.067000940579
2020-02-01T00:00:00+00:00,1580515200000,9363.96000000,9462.65000000,9301.63000000,9388.81000000,61.24569700,2908,574842.54294685,9385.843758898685
2020-02-02T00:00:00+00:00,1580601600000,9384.73000000,9487.85000000,9157.15000000,9332.83000000,73.73371300,3188,691316.72089288,9375.856616536863
2020-02-03T00:00:00+00:00,1580688000000,9324.90000000,9600.00000000,9241.58000000,9299.80000000,103.26133100,15656,967665.63128580,9371.03581674538
2020-02-04T00:00:00+00:00,1580774400000,9299.53000000,9356.66000000,9100.00000000,9195.95000000,72.81858500,10995,671869.88250115,9226.626451216403
2020-02-05T00:00:00+00:00,1580860800000,9192.37000000,9747.48000000,9180.27000000,9610.31000000,125.85915100,7861,1200046.41797130,9534.8364297428
2020-02-06T00:00:00+00:00,1580947200000,9625.00000000,9859.33000000,9535.38000000,9766.99000000,118.59401500,7194,1156226.46687976,9749.450399160192
2020-02-07T00:00:00+00:00,1581033600000,9767.00000000,9880.32000000,9730.59000000,9815.00000000,114.26379900,12563,1119198.68433053,9794.86673929448
2020-02-08T00:00:00+00:00,1581120000000,9821.51000000,9937.31000000,9668.84000000,9903.38000000,123.20227200,14188,1212493.49864747,9841.486516153453
2020-02-09T00:00:00+00:00,1581206400000,9903.35000000,10174.27000000,9892.42000000,10153.53000000,132.32380000,14864,1328939.96089147,10043.090969965117
2020-02-10T00:00:00+00:00,1581292800000,10165.00000000,10193.58000000,9767.62000000,9850.16000000,64.64309600,3233,643370.31450867,9952.653172872011
2020-02-11T00:00:00+00:00,1581379200000,9848.03000000,10325.27000000,9718.90000000,10228.72000000,131.65107300,5218,1316991.54544380,10003.652195404438
2020-02-12T00:00:00+00:00,1581465600000,10230.93000000,10450.00000000,10230.64000000,10348.98000000,100.01064100,4238,1032695.70267723,10325.858252195683
2020-02-13T00:00:00+00:00,1581552000000,10318.09000000,10490.00000000,10101.26000000,10217.13000000,154.52454700,5825,1589599.39220726,10287.034798472892
2020-02-14T00:00:00+00:00,1581638400000,10237.42000000,10376.60000000,10116.94000000,10344.17000000,54.42137100,2843,558844.30043193,10268.839063828987
2020-02-15T00:00:00+00:00,1581724800000,10350.58000000,10373.47000000,9800.00000000,9898.96000000,77.41511600,4687,777212.73265155,10039.547478706225
2020-02-16T00:00:00+00:00,1581811200000,9908.62000000,10047.63000000,9649.72000000,9928.33000000,79.98320500,8116,787512.08988384,9845.968161488901
2020-02-17T00:00:00+00:00,1581897600000,9916.64000000,9952.62000000,9458.42000000,9708.77000000,127.36221900,14365,1237853.08970092,9719.154545359484
2020-02-18T00:00:00+00:00,1581984000000,9698.24000000,10249.17000000,9593.22000000,10158.14000000,99.60342800,10126,984365.90659168,9882.851688514978
2020-02-19T00:00:00+00:00,1582070400000,10167.94000000,10512.00000000,9400.00000000,9601.99000000,122.65175200,5451,1210823.73508672,9872.045978492994
2020-02-20T00:00:00+00:00,1582156800000,9588.19000000,9686.42000000,9410.02000000,9608.23000000,59.47993700,3257,569596.93964091,9576.286868644633
2020-02-21T00:00:00+00:00,1582243200000,9587.23000000,9761.24000000,9571.64000000,9670.00000000,42.66038300,2620,412771.28750856,9675.75203224406
2020-02-22T00:00:00+00:00,1582329600000,9675.78000000,9702.82000000,9558.25000000,9664.01000000,19.10503900,940,184155.64779442,9639.113942369862
2020-02-23T00:00:00+00:00,1582416000000,9656.40000000,10002.98000000,9656.40000000,9949.57000000,34.39836100,1610,339482.20902887,9869.139085692774
2020-02-24T00:00:00+00:00,1582502400000,9945.64000000,9993.80000000,9487.44000000,9657.21000000,72.47123700,2756,703023.56708498,9700.725366188795
2020-02-25T00:00:00+00:00,1582588800000,9665.52000000,9669.54000000,9256.66000000,9319.74000000,70.05560300,2444,661863.66975672,9447.690711572634
2020-02-26T00:00:00+00:00,1582675200000,9309.70000000,9372.65000000,8653.00000000,8790.39000000,127.02599700,3788,1143275.56842856,9000.32745602902
2020-02-27T00:00:00+00:00,1582761600000,8784.22000000,8967.12000000,8531.36000000,8802.94000000,87.44714500,3003,767706.96982168,8779.097017080203
2020-02-28T00:00:00+00:00,1582848000000,8818.72000000,8900.32000000,8451.67000000,8694.33000000,113.60304700,2023,984108.86543171,8662.697800981605
2020-02-29T00:00:00+00:00,1582934400000,8698.05000000,8787.36000000,8524.44000000,8528.54000000,30.98938400,1181,268590.57941854,8667.180329190796
2020-03-01T00:00:00+00:00,1583020800000,8523.66000000,8746.82000000,8428.70000000,8545.65000000,62.48079700,1103,534919.85536489,8561.348142932458
2020-03-02T00:00:00+00:00,1583107200000,8525.48000000,8963.39000000,8502.03000000,8900.76000000,75.48193400,2102,663296.52015745,8787.4870847566
2020-03-03T00:00:00+00:00,1583193600000,8913.63000000,8919.44000000,8660.53000000,8758.86000000,99.93337600,2851,876978.34992719,8775.630175119772
2020-03-04T00:00:00+00:00,1583280000000,8765.54000000,8844.36000000,8672.76000000,8748.23000000,69.53243200,2881,609165.05437307,8760.876570131619
2020-03-05T00:00:00+00:00,1583366400000,8765.21000000,9152.18000000,8765.21000000,9062.79000000,94.38339400,3707,848608.08937617,8991.074101193797
2020-03-06T00:00:00+00:00,1583452800000,9051.95000000,9170.84000000,8993.59000000,9140.03000000,62.79663700,2422,570083.73065165,9078.252560748595
2020-03-07T00:00:00+00:00,1583539200000,9140.03000000,9199.13000000,8847.87000000,8886.71000000,77.67497800,1776,702373.76338493,9042.471352678465
2020-03-08T00:00:00+00:00,1583625600000,8885.47000000,8885.47000000,8003.84000000,8036.46000000,127.36534000,2700,1073386.81837099,8427.62103387774
2020-03-09T00:00:00+00:00,1583712000000,8036.65000000,8175.98000000,7642.21000000,7939.79000000,304.94898700,3667,2404069.97709760,7883.515209373692
2020-03-10T00:00:00+00:00,1583798400000,7939.82000000,8140.35000000,7736.58000000,7888.99000000,146.68498700,1884,1165668.27940235,7946.745629819295
2020-03-11T00:00:00+00:00,1583884800000,7880.00000000,7977.46000000,7597.21000000,7926.40000000,114.70202200,1679,894631.97027057,7799.618129404641
2020-03-12T00:00:00+00:00,1583971200000,7950.14000000,7956.40000000,4510.00000000,4824.58000000,2078.44353300,14066,12372524.88851313,5952.783749989482
2020-03-13T00:00:00+00:00,1584057600000,4814.78000000,5948.50000000,3649.04000000,5582.50000000,2402.63311400,17194,11891820.98802251,4949.4951679178885
2020-03-14T00:00:00+00:00,1584144000000,5583.79000000,5626.00000000,5053.25000000,5169.45000000,183.87864300,1721,987125.11027987,5368.351072070234
2020-03-15T00:00:00+00:00,1584230400000,5172.68000000,5943.59000000,5101.05000000,5365.04000000,306.33477200,1747,1684440.11720783,5498.690554162196
2020-03-16T00:00:00+00:00,1584316800000,5326.48000000,5361.94000000,4426.37000000,5023.00000000,525.89633200,2934,2575373.37137356,4897.1122532445415
2020-03-17T00:00:00+00:00,1584403200000,5018.11000000,5522.61000000,4950.17000000,5320.37000000,307.11160600,1750,1625117.37195168,5291.618226735723
2020-03-18T00:00:00+00:00,1584489600000,5337.47000000,5437.71000000,5000.05000000,5390.21000000,567.57680200,1838,2975329.98626564,5242.162780052521
2020-03-19T00:00:00+00:00,1584576000000,5394.56000000,6397.65000000,5252.01000000,6179.03000000,480.69979900,3771,2843685.27940013,5915.719718035767
2020-03-20T00:00:00+00:00,1584662400000,6166.81000000,6904.12000000,5685.74000000,6205.00000000,542.74161700,3805,3459866.75037453,6374.795375926607
2020-03-21T00:00:00+00:00,1584748800000,6208.38000000,6451.84000000,5871.38000000,6165.00000000,349.50878000,2074,2159167.48103056,6177.720287972623
2020-03-22T00:00:00+00:00,1584835200000,6148.07000000,6403.69000000,5762.84000000,5818.52000000,382.08285800,1966,2314789.51052963,6058.344314754969
2020-03-23T00:00:00+00:00,1584921600000,5810.22000000,6586.88000000,5696.92000000,6481.71000000,325.91068500,1979,2008134.01182396,6161.608392262316
2020-03-24T00:00:00+00:00,1585008000000,6499.47000000,6830.63000000,6387.89000000,6749.94000000,193.53750200,1731,1284037.52523523,6634.56700621893
2020-03-25T00:00:00+00:00,1585094400000,6744.53000000,6954.56000000,6474.17000000,6695.91000000,179.29664800,1274,1195428.04328673,6667.319532302299
2020-03-26T00:00:00+00:00,1585180800000,6700.00000000,6772.38000000,6517.01000000,6734.11000000,176.75132100,1086,1176989.97167561,6659.016549446948
